Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
04-05-2020_08-37-06-208;21326020.0;-0.4480532;13.781613;435.6422;18.52123;-17.54561;-9.969726;22.33283
04-05-2020_08-37-06-228;21326020.0;-0.6358216;14.139274;440.1919;18.80603;-19.28477;-9.903623;21.92769
04-05-2020_08-37-06-248;21326020.0;4.825075;-12.925461;420.3056;15.230204;45.7267;26.60681;8.612299
04-05-2020_08-37-06-268;21326020.0;-1.273439;17.15325;442.4491;18.48157;-27.77228;-14.844348;23.61031
04-05-2020_08-37-06-288;21326020.0;5.597555;-16.21998;405.9019;15.320549;54.61187;31.50324;10.23943
04-05-2020_08-37-06-308;21326020.0;7.034172;-23.03522;411.5866;12.507187;66.13365;39.78211;6.459162
04-05-2020_08-37-06-328;21326020.0;2.794883;-1.537348;427.3159;16.29308;18.87973;11.004779;15.485892
04-05-2020_08-37-06-348;21326020.0;0.3323609;9.654325;429.5161;17.48598;-14.554289;-6.935402;19.87566
04-05-2020_08-37-06-368;21326020.0;-1.097445;17.86392;431.6373;19.18915;-29.38512;-16.65192;22.7563
04-05-2020_08-37-06-388;21326020.0;2.928213;-1.741022;424.1836;20.23079;24.8893;14.026401;15.150104
04-05-2020_08-37-06-408;21326020.0;5.954762;-18.1099;407.6306;15.107156;55.77833;35.53444;9.611579
04-05-2020_08-37-06-428;21326020.0;5.554339;-16.20943;410.81;14.76851;50.71887;32.17251;9.138938
04-05-2020_08-37-06-448;21326020.0;1.308882;5.957939;436.956;14.683378;-3.50619;-0.4479642;16.35258
04-05-2020_08-37-06-468;21326020.0;1.060413;8.962091;424.2576;18.91442;-6.237405;-3.646106;16.30771
04-05-2020_08-37-06-488;21326020.0;3.73296;-5.209837;423.5559;16.37598;25.6021;16.70595;14.138389
04-05-2020_08-37-06-508;21326020.0;3.123336;-2.682314;426.4785;17.76454;19.23358;12.686426;16.62471
04-05-2020_08-37-06-528;21326020.0;2.503288;-0.09964085;424.4011;17.23668;13.00413;8.377012;15.73437
04-05-2020_08-37-06-548;21326020.0;2.724502;1.010817;428.5327;16.449;10.485283;7.991232;14.760449
04-05-2020_08-37-06-568;21326020.0;2.546304;2.551134;421.0294;15.295745;6.456523;5.462858;14.462959
04-05-2020_08-37-06-588;21326020.0;2.581114;-0.11500168;429.3664;16.29803;13.878051;9.7178;14.912326
04-05-2020_08-37-06-608;21326020.0;2.235562;1.780754;424.2796;17.71457;9.181201;7.223529;16.8696
04-05-2020_08-37-06-628;21326020.0;2.18455;1.442033;422.5466;16.97018;9.069096;6.578778;16.64506
04-05-2020_08-37-06-648;21326020.0;1.894144;1.303177;423.9689;16.17105;8.190189;7.178709;16.55925
04-05-2020_08-37-06-668;21326020.0;2.377216;1.128335;427.9891;17.62867;9.726031;6.890631;15.679847
04-05-2020_08-37-06-688;21326020.0;2.124801;1.518075;425.7067;17.82907;9.277815;6.15148;16.11305
04-05-2020_08-37-06-708;21326020.0;2.386033;1.668821;426.1802;18.33849;10.978271;8.112775;17.10146
04-05-2020_08-37-06-728;21326020.0;2.472709;1.632656;429.654;16.04153;9.523487;6.961907;16.36644
04-05-2020_08-37-06-748;21326020.0;2.589899;1.396461;423.0734;16.61627;10.051543;7.224574;15.02345
04-05-2020_08-37-06-768;21326020.0;2.530728;1.706357;423.9784;16.21525;9.534183;5.619378;15.242822
04-05-2020_08-37-06-788;21326020.0;2.281502;0.2166109;423.6453;17.55076;11.276397;8.110437;16.4792
04-05-2020_08-37-06-808;21326020.0;2.033563;0.377625;427.2223;18.08889;12.595094;8.781729;18.96933
04-05-2020_08-37-06-828;21326020.0;1.837965;1.292199;427.19;15.926124;9.316156;6.223359;16.28168
04-05-2020_08-37-06-848;21326020.0;2.124723;2.22008;424.7725;17.144;9.08017;5.921438;16.5553
04-05-2020_08-37-06-868;21326020.0;2.29896;1.331241;428.5218;15.11913;9.635668;5.834898;14.770811
04-05-2020_08-37-06-888;21326020.0;2.057308;1.090966;425.1204;17.1088;10.644113;7.224018;17.2288
04-05-2020_08-37-06-908;21326020.0;2.076637;0.655582;427.1189;17.55413;13.269725;9.614431;17.90563
04-05-2020_08-37-06-928;21326020.0;1.604181;1.348991;426.6461;18.87133;11.606008;8.39578;17.56037
04-05-2020_08-37-06-948;21326020.0;1.929398;1.704897;426.9581;17.75583;8.366479;5.699245;15.993029
04-05-2020_08-37-06-968;21326020.0;1.910385;1.831506;425.3884;16.16403;10.784057;6.664749;15.754137
04-05-2020_08-37-06-988;21326020.0;1.996214;1.464593;425.934;18.1804;13.003344;7.72051;18.35406
04-05-2020_08-37-07-008;21326020.0;1.741543;0.523891;425.3635;18.36589;14.147418;8.456284;18.51766
04-05-2020_08-37-07-028;21326020.0;1.61581;1.092582;425.2375;16.15854;10.594885;7.398884;17.09432
04-05-2020_08-37-07-048;21326020.0;2.429223;0.5849529;425.1749;16.41435;11.272992;7.61523;16.74908
04-05-2020_08-37-07-068;21326020.0;2.364369;1.827911;426.4212;16.75255;9.368354;6.639935;15.539754
04-05-2020_08-37-07-088;21326020.0;2.312176;1.646326;428.2724;17.99371;10.291524;5.340011;15.621943
04-05-2020_08-37-07-108;21326020.0;2.177147;0.5951519;426.9792;16.98838;13.086237;8.667695;17.81387
04-05-2020_08-37-07-128;21326020.0;2.062826;0.3664503;426.5458;17.64872;12.713721;7.500658;17.40933
04-05-2020_08-37-07-148;21326020.0;2.428351;1.472289;427.1448;16.2421;10.025146;7.557308;15.327505
04-05-2020_08-37-07-168;21326020.0;2.548412;1.098737;427.8137;15.854826;9.175663;6.602736;15.906238
04-05-2020_08-37-07-188;21326020.0;2.583554;1.001337;427.1512;17.65427;11.524597;6.335484;15.705813
04-05-2020_08-37-07-208;21326020.0;2.129204;1.261583;425.2245;19.09952;11.981869;7.852623;18.01299
04-05-2020_08-37-07-228;21326020.0;2.023057;1.712602;427.8804;17.09151;10.415318;8.003354;17.3836
04-05-2020_08-37-07-248;21326020.0;2.486784;2.051325;427.2902;15.509945;8.477656;6.137485;15.698051
04-05-2020_08-37-07-268;21326020.0;2.781428;1.64782;425.7556;15.696508;10.784849;6.402217;15.27135
04-05-2020_08-37-07-288;21326020.0;2.543831;1.324007;425.7159;16.53411;10.73068;7.275654;16.5726
04-05-2020_08-37-07-308;21326020.0;2.31386;1.182456;426.2654;17.45855;10.81662;8.332691;17.12597
04-05-2020_08-37-07-328;21326020.0;2.434357;1.122056;426.4428;16.73573;9.830322;6.744581;15.385262
04-05-2020_08-37-07-348;21326020.0;2.557101;1.79389;428.1105;15.378921;7.152258;5.401767;15.061754
04-05-2020_08-37-07-368;21326020.0;2.320417;1.491965;427.4335;15.974748;7.3554;7.731051;14.234563
04-05-2020_08-37-07-388;21326020.0;2.288607;1.585118;427.9522;15.262936;8.785378;7.412322;15.10592
04-05-2020_08-37-07-408;21326020.0;2.219903;1.39235;427.6616;17.91803;12.263187;9.394623;17.65498
04-05-2020_08-37-07-428;21326020.0;2.756824;2.214862;428.732;15.80066;9.491565;6.439035;14.723752
04-05-2020_08-37-07-448;21326020.0;2.541133;2.318298;428.3176;16.59469;8.861784;7.73137;16.42751
04-05-2020_08-37-07-468;21326020.0;2.353371;2.092437;427.1788;15.755696;7.527823;4.349777;14.690814
04-05-2020_08-37-07-488;21326020.0;2.450073;1.706155;427.1439;17.61183;9.458931;6.594787;15.142137
04-05-2020_08-37-07-508;21326020.0;2.470894;1.702181;427.8123;18.07984;10.771043;6.078816;16.83006
04-05-2020_08-37-07-528;21326020.0;2.338292;1.633475;426.2073;16.40275;9.752871;4.443475;15.826409
04-05-2020_08-37-07-548;21326020.0;2.292377;1.782403;425.7667;14.976711;7.746791;4.000404;13.751162
04-05-2020_08-37-07-568;21326020.0;2.120833;1.229403;425.2198;15.849024;8.982266;5.299863;15.883356
04-05-2020_08-37-07-588;21326020.0;2.377604;1.58324;427.7315;17.84031;10.960732;7.360719;16.06476
04-05-2020_08-37-07-608;21326020.0;2.427319;1.61328;427.0944;17.28717;11.860103;7.569393;16.28904
04-05-2020_08-37-07-628;21326020.0;2.450854;2.3161;427.9458;18.20007;12.064449;8.434821;18.19056
04-05-2020_08-37-07-648;21326020.0;2.489216;2.106483;424.6658;16.43936;10.350725;7.01503;16.30491
04-05-2020_08-37-07-668;21326020.0;2.23908;2.066136;425.9312;15.425117;9.138879;4.81191;14.376879
04-05-2020_08-37-07-688;21326020.0;2.263648;1.366232;424.4282;15.581974;10.795685;7.905317;15.978522
04-05-2020_08-37-07-708;21326020.0;1.747896;1.530907;425.3181;17.1725;11.886926;6.443259;17.88081
04-05-2020_08-37-07-728;21326020.0;2.063679;1.666437;425.6748;17.77962;10.466721;5.325313;17.82105
04-05-2020_08-37-07-748;21326020.0;2.107179;1.743976;425.9361;17.2379;10.424481;5.750674;17.18755
04-05-2020_08-37-07-768;21326020.0;2.341476;2.161994;427.2487;15.487699;9.535518;7.197833;16.46607
04-05-2020_08-37-07-788;21326020.0;2.18161;1.728664;426.4061;14.857608;11.473308;7.103364;17.07563
04-05-2020_08-37-07-808;21326020.0;2.275986;1.777792;425.6946;17.68507;13.204296;7.991038;17.15738
04-05-2020_08-37-07-828;21326020.0;2.44309;2.763114;424.3517;15.540276;11.551034;6.050585;17.79526
04-05-2020_08-37-07-848;21326020.0;2.187882;1.649735;425.1403;17.2252;12.398748;7.518195;17.08371
04-05-2020_08-37-07-868;21326020.0;2.176722;1.59041;424.7888;16.17858;10.292138;6.566479;16.29225
04-05-2020_08-37-07-888;21326020.0;2.044421;1.846932;427.8173;16.67807;10.283432;7.21375;16.63024
04-05-2020_08-37-07-908;21326020.0;2.241186;1.725827;425.9386;18.88673;10.969928;6.830454;17.99616
04-05-2020_08-37-07-928;21326020.0;2.191841;1.853282;426.555;17.52313;11.057505;7.588531;17.60733
04-05-2020_08-37-07-948;21326020.0;2.352509;1.979616;426.4428;17.29645;10.955862;6.97359;18.50637
04-05-2020_08-37-07-968;21326020.0;2.306384;1.769386;425.6515;19.30377;11.405705;8.217204;17.72081
04-05-2020_08-37-07-988;21326020.0;2.37523;1.261838;425.1461;16.31008;9.921521;8.027422;16.29575
04-05-2020_08-37-08-008;21326020.0;2.129957;1.967791;425.8038;17.95889;10.105363;7.38514;16.73993
04-05-2020_08-37-08-028;21326020.0;2.279679;1.657181;425.0521;17.46334;11.269324;7.36216;18.01864
04-05-2020_08-37-08-048;21326020.0;2.354384;1.623261;427.45;17.81782;10.30073;6.647321;16.44749
04-05-2020_08-37-08-068;21326020.0;2.424582;2.3254;428.0726;18.23673;8.946357;5.532628;16.43305
04-05-2020_08-37-08-088;21326020.0;2.215324;1.749244;426.1522;16.53649;9.202666;5.767916;16.02639
04-05-2020_08-37-08-108;21326020.0;2.162192;1.737155;427.1329;16.20562;9.642618;7.369226;16.12746
04-05-2020_08-37-08-128;21326020.0;1.994205;1.565508;425.5352;16.84115;10.347892;7.889754;16.0853
04-05-2020_08-37-08-148;21326020.0;2.128313;1.310255;425.2629;18.70812;12.437085;9.464785;17.67364
04-05-2020_08-37-08-168;21326020.0;2.675818;1.633374;422.626;17.69506;9.269731;6.91545;15.574169
04-05-2020_08-37-08-188;21326020.0;2.56615;1.532858;424.0945;16.04952;9.856523;7.228966;15.728532
04-05-2020_08-37-08-208;21326020.0;1.891922;1.695067;424.3553;16.94207;10.40461;7.714123;15.863111
04-05-2020_08-37-08-228;21326020.0;1.712261;1.235013;422.9131;17.34267;9.782946;7.450607;16.76047
04-05-2020_08-37-08-248;21326020.0;1.886613;0.8963556;424.3611;16.49534;8.289649;7.412325;18.01675
04-05-2020_08-37-08-268;21326020.0;2.058033;1.684775;426.2478;15.926161;8.601694;6.162209;15.225635
04-05-2020_08-37-08-288;21326020.0;2.341802;1.581146;424.0459;15.902405;9.056359;5.898148;14.960698
04-05-2020_08-37-08-308;21326020.0;2.276855;1.225446;423.2985;16.04882;10.655376;7.009096;16.70057
04-05-2020_08-37-08-328;21326020.0;2.036886;1.226497;422.6467;16.71068;10.517868;6.483276;16.04411
04-05-2020_08-37-08-348;21326020.0;2.320593;0.6237278;423.9974;17.13327;10.622812;7.102538;17.13946
04-05-2020_08-37-08-368;21326020.0;1.972307;1.161145;425.583;15.302423;6.619142;5.035813;14.435664
04-05-2020_08-37-08-388;21326020.0;1.822023;1.156766;425.4053;14.740003;7.563555;6.018599;15.281838
04-05-2020_08-37-08-408;21326020.0;2.568464;1.028267;423.6354;15.876925;11.183869;6.738422;16.1346
04-05-2020_08-37-08-428;21326020.0;2.226943;1.108491;425.4251;15.339262;10.873484;6.134948;17.26833
04-05-2020_08-37-08-448;21326020.0;2.047314;0.784286;423.6729;17.38284;10.500306;6.805245;17.42637
04-05-2020_08-37-08-468;21326020.0;2.12701;0.7137141;423.8373;15.166021;10.149781;4.984986;15.486029
04-05-2020_08-37-08-488;21326020.0;1.986727;0.9428549;424.8382;15.128721;10.943501;7.244266;15.601336
04-05-2020_08-37-08-508;21326020.0;2.345883;1.015091;425.1183;15.731492;9.805604;5.863382;15.979495
04-05-2020_08-37-08-527;21326020.0;2.11844;0.4493666;427.29;16.66546;11.962298;7.660742;15.851226
04-05-2020_08-37-08-547;21326020.0;2.015343;1.340209;427.2745;15.989759;9.108863;4.948568;17.12993
04-05-2020_08-37-08-567;21326020.0;1.976772;1.137558;424.9628;16.28546;10.507093;8.029125;17.09349
04-05-2020_08-37-08-587;21326020.0;1.971994;1.434827;423.8563;14.978124;10.043216;5.81821;16.61318
04-05-2020_08-37-08-607;21326020.0;2.130008;1.172309;425.5018;16.68304;11.344281;6.627944;16.30454
04-05-2020_08-37-08-627;21326020.0;2.495618;0.7464028;427.449;17.15237;14.456603;7.843991;17.20489
04-05-2020_08-37-08-647;21326020.0;1.967064;1.024944;426.3204;17.0407;11.804197;7.461804;16.55419
04-05-2020_08-37-08-667;21326020.0;1.865057;0.9838634;425.2789;15.693221;9.100632;6.227876;15.589643
04-05-2020_08-37-08-687;21326020.0;2.610686;1.083668;423.8858;15.774893;11.533077;8.201252;15.601092
04-05-2020_08-37-08-707;21326020.0;2.299247;2.777035;427.9093;16.82409;7.789333;5.791889;18.28041
04-05-2020_08-37-08-727;21326020.0;2.857291;0.3236041;427.2826;18.55764;14.986623;8.279766;15.487567
04-05-2020_08-37-08-747;21326020.0;1.683384;3.945488;429.2168;16.9776;3.955898;2.314958;18.33416
04-05-2020_08-37-08-767;21326020.0;2.065937;1.457148;424.8828;17.97372;10.627805;7.929715;16.39131
04-05-2020_08-37-08-787;21326020.0;2.433913;0.5622945;424.9545;16.77795;12.037824;5.913958;15.476559
04-05-2020_08-37-08-807;21326020.0;2.265635;1.444406;426.1681;16.83177;9.199535;6.928013;15.99085
04-05-2020_08-37-08-828;21326020.0;2.724198;0.5612602;426.0239;20.57826;15.325607;10.938541;19.04593
04-05-2020_08-37-08-847;21326020.0;2.562546;0.3389936;424.6433;19.60718;14.641131;8.912635;17.23501
04-05-2020_08-37-08-867;21326020.0;2.306058;1.218148;427.196;16.91228;10.111683;7.769244;16.61246
04-05-2020_08-37-08-887;21326020.0;2.499707;1.332717;427.6679;14.706888;9.953077;6.404796;14.791063
04-05-2020_08-37-08-907;21326020.0;2.947794;-0.4988532;421.5263;17.50564;14.31655;9.714143;15.143344
04-05-2020_08-37-08-927;21326020.0;2.688582;-0.4268561;423.0347;17.80827;14.6169;9.791441;16.2073
04-05-2020_08-37-08-947;21326020.0;1.870534;3.88298;428.735;18.88034;2.481901;4.678362;18.48558
04-05-2020_08-37-08-967;21326020.0;2.650029;-0.7822767;425.6933;16.73628;16.66029;9.58422;13.757115
04-05-2020_08-37-08-987;21326020.0;2.255786;2.703244;425.0275;15.680078;4.071141;6.031122;16.13496
04-05-2020_08-37-09-007;21326020.0;2.641061;-0.4678221;423.62;16.39227;13.922722;9.323041;14.59777
04-05-2020_08-37-09-027;21326020.0;1.636052;3.430022;426.8959;18.90443;2.746052;3.530933;18.33439
04-05-2020_08-37-09-047;21326020.0;0.7648227;8.235795;430.6077;17.85415;-9.263549;-1.89419;19.99497
04-05-2020_08-37-09-067;21326020.0;2.441606;0.3503966;425.0408;15.94257;13.317142;9.401241;16.04166
04-05-2020_08-37-09-087;21326020.0;3.281118;-2.344956;422.2224;18.53932;18.28244;11.223051;14.007553
04-05-2020_08-37-09-107;21326020.0;2.651791;0.6293378;429.1515;15.633992;11.16082;6.95589;16.51331
04-05-2020_08-37-09-128;21326020.0;2.943848;-3.116449;421.5884;17.76596;23.65421;12.156691;14.274156
04-05-2020_08-37-09-147;21326020.0;2.372002;-0.5481086;424.4767;18.81515;18.645;10.009232;16.99797
04-05-2020_08-37-09-167;21326020.0;-0.1349296;13.322944;429.7971;13.279305;-23.37879;-9.923311;19.9284
04-05-2020_08-37-09-187;21326020.0;3.382566;-4.575787;423.3102;16.35924;28.77198;14.460149;11.524966
04-05-2020_08-37-09-207;21326020.0;1.531112;7.195732;426.7078;15.839787;-4.382186;0.209708;18.6295
04-05-2020_08-37-09-227;21326020.0;3.263271;-4.349947;422.6623;15.195376;28.54461;16.08147;14.737561
04-05-2020_08-37-09-247;21326020.0;2.394066;-0.2194309;424.3405;18.38986;20.02544;10.004983;16.33795
04-05-2020_08-37-09-267;21326020.0;3.302524;-3.156853;422.5784;17.1031;26.50443;12.553473;14.686296
04-05-2020_08-37-09-287;21326020.0;2.744334;-0.5269208;423.7701;15.557498;18.92897;9.414474;14.329319
04-05-2020_08-37-09-307;21326020.0;-0.2467757;14.762872;432.7178;13.215937;-28.10286;-15.112947;20.78393
04-05-2020_08-37-09-327;21326020.0;1.149545;6.232311;426.3088;16.92897;0.4617796;2.184857;18.15454
04-05-2020_08-37-09-347;21326020.0;3.023379;-5.31855;421.5865;15.771704;30.85478;14.68291;12.911597
04-05-2020_08-37-09-367;21326020.0;3.85591;-5.080317;420.2403;15.356547;30.34928;15.771256;12.734989
04-05-2020_08-37-09-387;21326020.0;4.089427;-5.446505;421.7597;14.972448;32.41295;16.33056;11.247071
04-05-2020_08-37-09-407;21326020.0;2.957546;-2.255951;421.5588;13.346213;20.0623;11.775175;13.955391
04-05-2020_08-37-09-427;21326020.0;2.787131;-3.034621;427.4951;15.339056;23.38436;10.670398;14.737425
04-05-2020_08-37-09-447;21326020.0;2.81904;-3.667052;424.1628;15.262034;25.42992;14.178919;15.071574
04-05-2020_08-37-09-467;21326020.0;2.707358;-3.101676;419.7492;18.05422;20.62722;11.890118;15.747864
04-05-2020_08-37-09-487;21326020.0;3.192226;-3.687291;421.932;16.45979;22.10737;12.378715;13.56493
04-05-2020_08-37-09-507;21326020.0;0.8219571;9.448213;426.77;13.673429;-12.231001;-4.176996;19.58921
04-05-2020_08-37-09-527;21326020.0;3.369503;-4.796688;421.6303;17.70289;24.28173;13.781743;15.127256
04-05-2020_08-37-09-547;21326020.0;2.613999;-0.7784415;426.7651;16.71987;16.15775;9.981975;16.51967
04-05-2020_08-37-09-567;21326020.0;3.907706;-6.295075;423.6223;17.61373;33.42925;18.27235;13.831624
04-05-2020_08-37-09-587;21326020.0;3.350865;-3.184769;423.8384;15.645596;21.87451;11.54903;13.752005
04-05-2020_08-37-09-607;21326020.0;3.799053;-4.958093;422.6682;17.07543;25.26771;15.391917;13.636196
04-05-2020_08-37-09-627;21326020.0;2.933135;-0.506835;424.4714;18.89781;19.05362;10.790083;15.170638
04-05-2020_08-37-09-647;21326020.0;1.976202;3.190274;425.9778;16.71447;8.615976;6.244157;17.71631
04-05-2020_08-37-09-667;21326020.0;3.098407;-3.121079;423.5918;18.05735;23.22101;13.333451;13.348436
04-05-2020_08-37-09-687;21326020.0;0.501193;11.176572;428.3063;15.281863;-17.12657;-6.243524;19.7268
04-05-2020_08-37-09-707;21326020.0;3.428951;-4.030441;420.6977;15.483231;24.36858;13.776707;13.456621
04-05-2020_08-37-09-727;21326020.0;3.262306;-3.423831;424.0993;17.59984;24.82436;13.694384;13.63663
04-05-2020_08-37-09-747;21326020.0;3.584002;-4.825641;422.9282;18.66211;30.51764;16.41852;14.46783
04-05-2020_08-37-09-767;21326020.0;3.174408;-2.181036;424.8143;18.26399;22.74293;11.897957;14.391705
04-05-2020_08-37-09-787;21326020.0;1.938261;3.533029;426.4981;14.901683;3.961334;4.356398;16.60078
04-05-2020_08-37-09-807;21326020.0;2.774789;-1.304073;426.6063;17.24474;19.69111;11.386827;14.336128
04-05-2020_08-37-09-827;21326020.0;1.485261;3.624602;428.7662;17.49813;4.731289;3.315706;16.18657
04-05-2020_08-37-09-847;21326020.0;2.944086;-2.421326;419.6957;18.8501;24.72349;14.124337;15.462551
04-05-2020_08-37-09-867;21326020.0;2.668426;-3.000424;423.1487;16.92786;22.46665;12.684743;13.571215
04-05-2020_08-37-09-887;21326020.0;-0.3353723;13.837696;432.6554;15.913582;-25.37457;-8.209584;22.46854
04-05-2020_08-37-09-907;21326020.0;0.9671612;6.888263;428.6159;13.13378;-7.545378;-1.472687;17.49299
04-05-2020_08-37-09-927;21326020.0;-0.2286948;13.215091;431.9111;15.224052;-22.90082;-9.964831;20.55436
04-05-2020_08-37-09-947;21326020.0;2.266036;-1.673316;428.9611;18.66491;20.8719;8.813114;16.07118
04-05-2020_08-37-09-967;21326020.0;3.706705;-6.172675;421.404;14.658753;30.04899;17.52234;13.496541
04-05-2020_08-37-09-987;21326020.0;1.593042;3.919425;425.8102;14.205855;1.768128;3.203807;15.949463
04-05-2020_08-37-10-007;21326020.0;3.761577;-6.298837;422.3844;16.96476;31.29587;16.35151;12.287619
04-05-2020_08-37-10-027;21326020.0;2.495725;-1.313775;426.5355;16.82225;18.57812;9.772957;15.026873
04-05-2020_08-37-10-047;21326020.0;1.707104;2.45808;429.1272;15.260007;5.868782;3.990078;15.751822
04-05-2020_08-37-10-067;21326020.0;3.229257;-4.159902;421.7828;17.73348;25.50804;15.027597;15.255476
04-05-2020_08-37-10-087;21326020.0;2.06772;0.1847606;427.0803;16.20208;11.741778;7.794575;15.358729
04-05-2020_08-37-10-107;21326020.0;3.139164;-4.773026;421.9656;15.862321;25.33736;14.48517;12.948116
04-05-2020_08-37-10-127;21326020.0;2.355485;0.3510933;425.7092;17.41922;10.957607;6.621471;16.39039
04-05-2020_08-37-10-147;21326020.0;2.6718;-2.484653;424.6479;17.72532;20.48563;11.246841;15.465745
04-05-2020_08-37-10-167;21326020.0;0.3143587;10.581734;433.7942;14.028713;-15.99429;-5.824887;21.48406
04-05-2020_08-37-10-187;21326020.0;3.932406;-6.096717;420.1026;16.91933;32.81638;16.86095;13.275319
04-05-2020_08-37-10-207;21326020.0;2.982592;-3.149093;425.7511;17.6675;24.12126;12.255356;14.249684
04-05-2020_08-37-10-227;21326020.0;3.285469;-6.205803;422.1054;16.23586;32.45255;15.506399;12.609176
04-05-2020_08-37-10-247;21326020.0;2.607766;-3.373152;422.0581;18.35343;22.78754;13.730949;14.883376
04-05-2020_08-37-10-267;21326020.0;2.712533;-3.076446;424.2448;16.91589;23.34843;12.758666;15.755179
04-05-2020_08-37-10-287;21326020.0;2.993615;-2.415667;424.128;17.87037;18.36988;11.657579;15.382892
04-05-2020_08-37-10-307;21326020.0;3.549808;-3.890394;421.8852;16.65692;24.64436;14.027817;14.186741
04-05-2020_08-37-10-327;21326020.0;3.389059;-2.9678;420.7635;17.18527;21.61076;12.970012;15.038087
04-05-2020_08-37-10-347;21326020.0;1.60271;4.871645;427.1922;17.71452;1.37945;2.872893;19.02531
04-05-2020_08-37-10-367;21326020.0;1.110376;5.714176;428.2801;17.85526;-4.384445;0.1826201;19.52346
04-05-2020_08-37-10-387;21326020.0;1.513864;4.09247;427.0719;17.24339;0.9552648;3.841946;18.7913
04-05-2020_08-37-10-407;21326020.0;2.465481;1.999981;424.0798;15.055846;7.354704;6.542837;17.23389
04-05-2020_08-37-10-427;21326020.0;2.549851;1.331436;422.1089;16.06542;8.763646;7.032002;15.123179
04-05-2020_08-37-10-447;21326020.0;2.1551;0.7647658;424.3227;17.89011;11.734554;8.281097;15.67424
04-05-2020_08-37-10-467;21326020.0;2.325848;0.3041139;426.239;16.15787;12.247941;7.331082;16.38013
04-05-2020_08-37-10-487;21326020.0;2.146887;0.9646029;422.2104;18.20786;10.762408;7.787417;16.40183
04-05-2020_08-37-10-507;21326020.0;2.111856;2.249533;424.1096;18.88478;9.135754;8.06901;17.14389
04-05-2020_08-37-10-527;21326020.0;2.533358;1.695344;420.3198;17.29112;10.905955;7.187737;16.44072
04-05-2020_08-37-10-547;21326020.0;2.831478;1.847031;423.7941;17.79186;10.755275;8.416381;17.25911
04-05-2020_08-37-10-567;21326020.0;3.040456;1.107546;424.2721;17.48829;11.623173;7.418019;16.95813
04-05-2020_08-37-10-587;21326020.0;2.348329;1.568076;427.1164;15.858907;8.708611;5.7629;16.27177
04-05-2020_08-37-10-607;21326020.0;2.346303;0.8460898;424.8793;17.16166;10.284835;8.160187;15.067735
04-05-2020_08-37-10-627;21326020.0;2.161103;2.07532;422.7999;16.01617;7.299579;5.780515;15.81262
04-05-2020_08-37-10-647;21326020.0;2.537636;1.751638;427.3956;17.954;8.635993;6.39637;16.35675
04-05-2020_08-37-10-667;21326020.0;2.617145;1.392403;428.0273;16.9511;9.473512;7.42329;17.68894
04-05-2020_08-37-10-687;21326020.0;2.367161;0.8121476;424.7731;16.03076;10.470236;6.539446;14.931437
04-05-2020_08-37-10-707;21326020.0;2.268689;2.035841;425.5544;16.10472;5.794294;3.829643;15.992409
