Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
02-05-2020_20-37-24-868;-11.406985;22.78474;7.893984;393.2453;276.9128;204.0431;195.6558;132.8921
02-05-2020_20-37-24-888;-11.361313;21.93084;7.165278;395.4099;277.7657;204.685;195.803;132.0298
02-05-2020_20-37-24-908;-11.506927;22.45048;6.747928;398.07;278.6246;205.0151;195.1183;132.2889
02-05-2020_20-37-24-928;-11.72815;22.39254;6.91238;397.7261;276.1831;204.4872;196.0249;133.1601
02-05-2020_20-37-24-948;-11.366435;22.60455;6.982052;394.5427;277.1087;207.514;196.9018;133.5301
02-05-2020_20-37-24-968;-11.921819;22.63805;7.644107;397.4143;277.1503;205.6043;194.3307;130.8722
02-05-2020_20-37-24-988;-11.708064;22.64808;8.117904;395.669;277.2156;204.9824;194.8433;131.5878
02-05-2020_20-37-25-008;-11.645488;23.12704;7.889917;401.0817;276.9964;204.9939;194.4047;131.972
02-05-2020_20-37-25-028;-11.700906;23.46371;7.935853;401.2913;278.3089;206.7775;195.9697;133.9054
02-05-2020_20-37-25-048;-11.09716;23.97102;7.942007;400.5741;278.0296;207.1461;194.4455;131.0053
02-05-2020_20-37-25-068;-11.174932;23.903;8.263218;399.5301;277.4803;206.7119;196.0935;131.3238
02-05-2020_20-37-25-088;-11.469498;24.05017;8.145607;400.1066;277.9157;208.5396;197.5362;133.09
02-05-2020_20-37-25-108;-10.826051;24.73174;7.845859;397.3963;277.0964;208.6451;196.784;131.1183
02-05-2020_20-37-25-128;-11.237454;24.9977;8.582334;392.4925;277.9661;208.0597;195.6117;132.1851
02-05-2020_20-37-25-148;-11.138844;25.01761;7.512642;397.1462;276.5091;208.7098;196.613;131.3993
02-05-2020_20-37-25-168;-10.88889;24.31144;7.79655;397.3543;277.0394;208.5397;198.5562;132.4266
02-05-2020_20-37-25-188;-11.175941;24.07119;8.0178;399.0713;277.9177;208.3541;197.7642;133.2596
02-05-2020_20-37-25-208;-11.427601;24.33108;7.854151;398.4723;276.1972;207.1763;196.3672;131.2128
02-05-2020_20-37-25-228;-10.828757;24.67991;7.263426;398.1425;275.7241;207.4307;196.0363;130.8897
02-05-2020_20-37-25-248;-11.199957;23.6193;7.583177;396.2416;277.6896;207.7326;197.4771;133.4768
02-05-2020_20-37-25-268;-11.29569;23.1024;6.013177;391.5236;277.6318;210.4579;199.0507;132.7486
02-05-2020_20-37-25-288;-11.411342;22.86378;6.853725;393.3488;278.9954;208.8444;196.7363;132.4132
02-05-2020_20-37-25-308;-11.561213;23.57807;7.223867;396.8285;277.487;208.6165;195.8377;131.4404
02-05-2020_20-37-25-328;-11.595965;22.90819;8.086462;397.0142;278.5939;205.2045;194.0792;133.2413
02-05-2020_20-37-25-348;-11.368154;22.31942;7.150432;393.5426;279.3144;206.7657;196.7316;133.0562
02-05-2020_20-37-25-368;-11.144604;22.68207;5.243586;387.1954;278.833;211.3464;198.1063;132.9552
02-05-2020_20-37-25-388;-11.352929;22.91005;6.563205;395.2153;276.4612;207.0561;196.7375;133.1849
02-05-2020_20-37-25-408;-11.865166;23.45743;8.533633;390.5542;277.69;204.1742;193.7919;132.3116
02-05-2020_20-37-25-428;-11.732355;23.16602;8.696065;394.9998;277.7567;204.9539;195.8244;132.4391
02-05-2020_20-37-25-448;-11.025895;23.83685;6.282122;392.7874;277.3585;211.9253;199.3387;132.6489
02-05-2020_20-37-25-468;-10.697535;24.22489;6.129759;394.808;277.9073;211.6608;199.1085;131.0115
02-05-2020_20-37-25-488;-11.640076;24.46691;8.774412;392.4202;277.6915;204.7153;195.8455;134.6618
02-05-2020_20-37-25-508;-11.235757;24.89032;7.230809;390.7952;275.946;209.8441;196.2821;131.5637
02-05-2020_20-37-25-528;-11.138301;24.24631;7.630048;388.3019;275.4845;207.5117;196.2068;130.8754
02-05-2020_20-37-25-548;-11.184771;24.48583;8.351776;396.2619;278.5527;209.4566;197.9989;135.1835
02-05-2020_20-37-25-568;-12.136069;24.37599;9.759249;393.1922;276.497;202.1424;193.3373;131.5738
02-05-2020_20-37-25-588;-11.595103;24.15875;9.171606;395.0596;276.3321;203.5454;192.9497;130.8704
02-05-2020_20-37-25-608;-11.424;23.7031;7.628786;392.9505;277.0449;205.6593;195.5613;132.5912
02-05-2020_20-37-25-628;-11.283731;22.97562;6.479922;396.0838;275.6342;206.992;196.191;130.7392
02-05-2020_20-37-25-648;-11.470968;22.47866;7.311692;390.3397;277.1461;207.3852;195.4338;132.9418
02-05-2020_20-37-25-668;-11.134583;22.88924;7.66747;395.2152;276.2494;205.7306;195.601;131.9678
02-05-2020_20-37-25-688;-11.070884;23.74536;5.785047;390.6307;275.0857;207.806;196.5547;131.0032
02-05-2020_20-37-25-708;-11.422729;22.94271;6.550781;397.661;276.3508;205.3965;195.9034;131.3731
02-05-2020_20-37-25-728;-11.602343;22.27802;7.318694;405.3947;276.126;202.6482;192.7664;131.4092
02-05-2020_20-37-25-748;-11.63348;22.27756;7.324575;397.3224;276.0809;203.6612;193.1943;130.8197
02-05-2020_20-37-25-768;-11.480805;22.65916;8.101329;397.8369;274.3043;200.8654;192.4931;131.3566
02-05-2020_20-37-25-788;-11.264247;23.1624;7.411979;392.1802;275.7982;206.6924;196.5935;130.9571
02-05-2020_20-37-25-808;-11.960927;22.96667;8.266162;393.9769;276.6079;202.7595;195.3813;132.7163
02-05-2020_20-37-25-828;-11.138049;22.94225;6.528544;390.9706;277.0514;205.5999;196.7325;130.538
02-05-2020_20-37-25-848;-11.446599;23.69557;6.897572;398.3027;275.7313;206.4284;196.7083;130.9904
02-05-2020_20-37-25-868;-11.254365;24.71073;8.003871;398.4745;274.0031;202.7606;194.1541;131.1602
02-05-2020_20-37-25-888;-10.917389;25.01451;7.907276;396.0308;275.8717;206.0809;196.8074;130.9008
02-05-2020_20-37-25-908;-11.145869;24.21005;9.097693;394.107;276.2375;203.6276;197.4164;131.7942
02-05-2020_20-37-25-928;-10.943041;24.09427;7.58751;394.5472;275.9898;205.6587;196.446;131.1013
02-05-2020_20-37-25-948;-11.543045;24.65876;7.913163;395.2274;276.3941;207.0203;196.7788;130.8074
02-05-2020_20-37-25-968;-11.290802;24.8365;8.457144;399.664;276.0682;204.7103;194.8682;131.5064
02-05-2020_20-37-25-988;-11.433086;24.40764;8.552833;400.6918;277.1125;207.3384;196.4741;131.8643
02-05-2020_20-37-26-008;-11.512257;23.58424;9.044937;395.7252;277.2479;204.4282;196.2898;132.2107
02-05-2020_20-37-26-028;-11.217128;23.73223;7.724586;396.6196;276.6245;206.8816;195.7157;129.7381
02-05-2020_20-37-26-048;-11.438191;23.62938;8.338462;397.7328;275.4667;204.374;195.3987;131.5379
02-05-2020_20-37-26-068;-11.126259;23.56857;7.561819;397.114;276.2618;205.5114;196.3898;132.5094
02-05-2020_20-37-26-088;-11.597106;22.8269;8.766504;392.4212;276.0847;203.4545;193.76;131.1088
02-05-2020_20-37-26-108;-11.422458;22.37867;7.516855;388.9434;277.2958;206.3235;195.3103;132.2606
02-05-2020_20-37-26-128;-10.962654;22.87036;6.922269;386.4311;277.7182;208.0971;197.3585;132.4594
02-05-2020_20-37-26-148;-11.126983;23.36421;6.788693;387.7121;278.0148;208.4355;197.8581;131.8804
02-05-2020_20-37-26-168;-11.321277;22.79491;6.081712;389.2637;277.4938;206.7076;196.5322;130.9781
02-05-2020_20-37-26-188;-10.965158;23.01014;5.876977;388.0612;277.3818;210.6946;197.5568;131.374
02-05-2020_20-37-26-208;-11.142358;23.40175;6.69433;394.4799;276.0249;207.9157;195.9543;130.4016
02-05-2020_20-37-26-228;-11.60727;24.17542;7.457958;392.9558;276.7729;206.219;197.5041;132.1853
02-05-2020_20-37-26-248;-11.544044;24.03785;8.426131;396.6606;277.2855;205.5043;195.7123;132.3307
02-05-2020_20-37-26-268;-11.497386;24.1014;8.396461;393.2683;278.1037;206.3318;196.9318;132.355
02-05-2020_20-37-26-288;-11.791141;24.18929;7.907175;395.7792;278.1875;204.7833;196.6041;133.4045
02-05-2020_20-37-26-308;-11.33354;24.74364;7.901268;397.9627;277.4211;207.3848;196.9838;132.2738
02-05-2020_20-37-26-328;-11.161471;25.008;7.98272;391.074;277.9065;210.4375;198.968;133.4018
02-05-2020_20-37-26-348;-12.231177;24.35112;10.599864;393.1025;278.4151;200.4579;194.9165;133.3451
02-05-2020_20-37-26-368;-10.880802;24.31523;7.605562;387.5684;278.5733;209.3997;198.6619;132.1718
02-05-2020_20-37-26-388;-11.906275;23.34099;10.393535;387.9558;277.401;199.1106;191.7672;133.3356
02-05-2020_20-37-26-408;-12.243736;23.25669;10.950168;392.7266;277.2738;198.7854;191.8239;134.6699
02-05-2020_20-37-26-428;-12.12981;23.08108;10.783577;391.327;277.5429;198.212;191.839;133.8877
02-05-2020_20-37-26-448;-11.185375;23.27006;7.80643;393.2822;277.2889;206.8214;196.304;132.7354
02-05-2020_20-37-26-468;-11.225317;23.03219;7.492586;389.1104;278.1771;208.0263;195.5292;131.7248
02-05-2020_20-37-26-488;-11.203032;22.41173;7.591548;392.7489;277.8479;206.3352;195.7193;132.0512
02-05-2020_20-37-26-508;-10.395368;22.84252;4.766315;387.8872;277.3002;211.6451;199.0964;130.7428
02-05-2020_20-37-26-528;-10.543533;23.19025;4.181629;386.1531;277.041;213.7187;200.2486;130.1423
02-05-2020_20-37-26-548;-10.745251;22.75089;5.718876;389.0257;277.2941;209.1714;197.3552;131.2985
02-05-2020_20-37-26-568;-12.020267;21.83272;9.497424;385.5257;275.9042;199.1525;192.9592;134.1574
02-05-2020_20-37-26-588;-11.1637;23.08197;5.163625;386.6649;278.1464;209.7993;197.926;129.4875
02-05-2020_20-37-26-608;-13.385755;22.04513;13.313491;394.5364;277.7305;191.0349;189.5184;136.3044
02-05-2020_20-37-26-628;-13.587307;22.9871;13.964989;390.1838;276.5961;190.4816;189.9284;134.607
02-05-2020_20-37-26-648;-13.825756;22.55376;14.738607;388.0759;276.4767;190.652;187.7082;135.2951
02-05-2020_20-37-26-668;-13.733933;22.50655;15.544745;392.477;276.5007;188.0255;186.4062;134.7212
02-05-2020_20-37-26-688;-12.447993;23.80032;11.77926;386.8968;276.6497;200.5996;193.4508;133.7298
02-05-2020_20-37-26-708;-10.388161;25.29612;5.192924;382.074;276.9417;216.8253;202.5655;130.7232
02-05-2020_20-37-26-728;-9.740934;25.62963;3.49335;382.6573;278.1522;223.3809;204.1037;130.3261
02-05-2020_20-37-26-748;-8.992047;25.37497;-0.1575289;384.4676;278.0361;229.3594;206.1752;128.5721
02-05-2020_20-37-26-768;-8.642891;25.96826;-0.270792;382.8861;277.9602;230.3949;206.8753;128.4707
02-05-2020_20-37-26-788;-8.986257;25.7332;1.762253;388.2972;279.7984;227.3664;205.7568;128.7957
02-05-2020_20-37-26-808;-10.603761;25.15787;5.206085;386.7538;278.1099;216.7269;199.3755;132.0945
02-05-2020_20-37-26-828;-10.757433;24.03897;6.093243;382.8605;280.3967;215.5008;199.4288;132.8868
02-05-2020_20-37-26-848;-11.534045;23.04149;7.665282;384.5942;278.947;205.6392;195.8568;131.797
02-05-2020_20-37-26-868;-11.238062;23.29981;7.780825;384.7091;277.896;207.1765;197.5258;132.4366
02-05-2020_20-37-26-888;-11.395585;23.33842;7.946891;382.4422;279.2353;207.7041;196.6514;132.0797
02-05-2020_20-37-26-908;-11.110744;22.678;8.232746;379.9336;279.7169;206.031;196.006;133.7623
02-05-2020_20-37-26-927;-11.156657;22.42407;7.213857;383.8666;277.6921;206.4924;195.2469;133.3531
02-05-2020_20-37-26-947;-11.170351;22.55026;7.026368;382.5733;278.5708;207.2141;196.2482;133.2358
02-05-2020_20-37-26-967;-11.250043;22.74341;7.726563;385.3058;277.9392;205.1278;195.0673;132.8768
02-05-2020_20-37-26-987;-10.998857;23.53311;8.129732;387.4074;277.5938;206.609;196.4215;132.4215
02-05-2020_20-37-27-007;-11.070425;23.42409;8.327354;385.7124;277.9064;207.7929;197.8419;132.012
02-05-2020_20-37-27-027;-11.347657;23.56079;8.611602;382.4888;278.0403;207.2723;198.3874;132.9347
02-05-2020_20-37-27-047;-11.387269;23.71395;8.574786;387.4474;277.2068;207.8158;199.1168;132.9336
02-05-2020_20-37-27-067;-11.232493;24.68616;7.159254;384.2538;276.5927;209.3429;197.1288;131.8155
02-05-2020_20-37-27-087;-11.003943;24.69857;7.325679;389.3972;278.3532;209.9274;199.0087;131.5247
02-05-2020_20-37-27-107;-11.697024;24.40479;8.925522;387.9098;277.0179;206.2217;196.9254;131.4908
02-05-2020_20-37-27-127;-11.454169;24.64145;8.214887;390.5953;278.9667;210.106;198.4919;132.8171
02-05-2020_20-37-27-147;-11.169166;24.54914;7.464766;389.6038;278.3439;209.7056;198.7071;132.767
02-05-2020_20-37-27-167;-11.107794;24.84631;7.659244;384.0321;277.859;208.5228;197.2714;132.9398
02-05-2020_20-37-27-187;-11.460814;24.16834;7.562134;386.1753;279.2502;208.3943;196.0543;132.6047
02-05-2020_20-37-27-207;-11.437954;23.46349;7.725646;383.3928;278.5487;207.6381;196.3561;132.2834
02-05-2020_20-37-27-227;-11.261079;23.49414;6.779054;386.4731;278.1224;209.2176;197.2752;131.821
02-05-2020_20-37-27-247;-11.461801;23.51819;7.910568;388.2925;278.2648;208.1403;196.1596;133.8465
02-05-2020_20-37-27-267;-11.660037;23.00604;7.303314;386.0036;277.7753;208.253;197.7141;132.2849
02-05-2020_20-37-27-287;-11.176016;22.24316;6.71553;384.586;277.5613;208.3625;196.5173;131.7845
02-05-2020_20-37-27-307;-11.57232;21.86837;6.52217;385.7384;277.7828;207.0131;195.5848;131.6673
02-05-2020_20-37-27-327;-11.173343;21.84452;6.04275;383.253;277.0893;208.5895;197.4527;132.2205
02-05-2020_20-37-27-347;-10.952679;22.75408;6.499939;387.0866;278.4735;209.7485;198.3392;132.7878
02-05-2020_20-37-27-367;-11.220967;23.00028;6.971243;385.6;278.4895;209.0172;198.201;132.5008
02-05-2020_20-37-27-387;-11.316797;22.46224;7.733411;387.7239;278.0119;207.083;196.3395;132.651
02-05-2020_20-37-27-407;-11.414364;22.71807;7.48625;388.6352;277.6253;206.0239;195.0219;132.1444
02-05-2020_20-37-27-427;-11.127139;23.36667;7.402656;386.9434;279.5943;208.2005;195.9399;131.7757
02-05-2020_20-37-27-447;-11.24354;24.45621;7.882971;387.6741;278.317;209.3853;196.8413;131.849
02-05-2020_20-37-27-467;-11.664167;24.23862;9.27611;389.1927;277.1765;206.1062;195.7714;131.5152
02-05-2020_20-37-27-487;-12.082223;24.35318;9.631415;388.1066;277.2944;205.6154;195.0353;131.8649
02-05-2020_20-37-27-507;-11.43285;24.53078;8.414598;385.2207;276.8374;206.3597;195.9271;130.9255
02-05-2020_20-37-27-527;-10.793257;25.5986;6.666;382.4165;276.3845;210.7422;199.2038;130.8057
02-05-2020_20-37-27-547;-10.944075;25.70051;7.395544;385.342;277.339;209.0999;198.8035;133.3758
02-05-2020_20-37-27-567;-11.466646;24.7286;8.676653;384.8401;278.0578;209.5081;196.8657;131.5559
02-05-2020_20-37-27-587;-10.876147;24.23868;7.622505;380.8729;277.6191;210.4267;199.567;131.487
02-05-2020_20-37-27-607;-11.879424;23.64078;8.881807;386.5534;278.734;205.54;194.8213;132.2889
02-05-2020_20-37-27-627;-11.675632;23.75363;8.228095;387.1116;276.6752;206.7244;195.3444;132.8894
02-05-2020_20-37-27-647;-11.495069;23.65295;6.873617;390.8262;277.9417;207.2096;195.6459;131.7769
02-05-2020_20-37-27-667;-10.833925;23.19;5.329508;391.9136;277.6459;212.02;197.9801;131.5493
02-05-2020_20-37-27-687;-10.355031;23.04504;3.856981;392.0335;277.0252;214.263;200.1524;131.1409
02-05-2020_20-37-27-707;-11.174275;22.86545;6.410599;394.5441;277.1912;207.8548;196.9736;131.8722
02-05-2020_20-37-27-727;-11.159616;23.04661;6.591221;385.8493;278.1302;208.7736;198.1926;133.6079
02-05-2020_20-37-27-747;-11.536736;22.3711;7.263409;378.1468;278.3614;208.0597;198.5714;133.4941
02-05-2020_20-37-27-767;-12.201538;21.88064;9.199354;389.6761;277.0776;201.8164;192.9603;133.4026
02-05-2020_20-37-27-787;-11.543984;22.59321;7.694937;394.0735;278.4313;208.706;196.246;133.2787
02-05-2020_20-37-27-807;-11.972708;22.99969;10.215977;384.6241;279.2803;203.0475;193.8294;133.926
02-05-2020_20-37-27-827;-10.816554;24.2768;6.393022;389.1606;277.4554;212.026;200.7598;132.5684
02-05-2020_20-37-27-847;-11.269485;24.12815;6.133563;393.4481;279.1149;213.9103;200.3823;131.5324
02-05-2020_20-37-27-867;-11.745714;23.40358;9.846072;391.3449;278.6189;205.1982;195.3738;133.6696
02-05-2020_20-37-27-887;-12.273783;24.14585;10.244664;387.7302;278.0189;203.6496;194.1389;133.5579
02-05-2020_20-37-27-907;-11.66855;24.97358;9.280776;392.2413;277.44;205.5358;195.45;132.8511
02-05-2020_20-37-27-927;-12.130606;24.97709;12.148025;399.1705;278.4191;205.4361;194.4871;132.5629
02-05-2020_20-37-27-947;-12.997901;23.52388;14.386482;393.609;279.6297;196.6419;191.1238;135.2581
02-05-2020_20-37-27-967;-11.07476;24.1919;6.409688;379.0044;277.4005;211.6718;199.2241;131.797
02-05-2020_20-37-27-987;-9.736901;24.87484;2.09136;382.1247;276.0928;218.7295;204.5874;129.6249
02-05-2020_20-37-28-007;-13.010801;23.17745;13.29504;398.314;279.83;198.546;190.0555;134.0032
02-05-2020_20-37-28-027;-13.053611;22.83754;13.31742;396.3892;279.3016;196.7799;188.9791;134.3696
02-05-2020_20-37-28-047;-14.767748;20.65235;17.79656;393.2499;278.8664;183.5479;181.772;136.8136
02-05-2020_20-37-28-067;-11.91706;21.90058;9.390447;378.5697;279.4989;198.7471;191.1263;134.7215
02-05-2020_20-37-28-087;-7.192532;25.26598;-4.767962;366.8764;276.8833;237.2264;213.5418;128.5324
02-05-2020_20-37-28-107;-8.862532;24.07449;-0.3589797;383.9613;276.8837;228.644;208.1338;127.88778
02-05-2020_20-37-28-127;-8.367638;24.44766;-2.273892;377.781;277.0396;230.4505;208.3943;128.2228
02-05-2020_20-37-28-147;-12.635323;21.13399;10.051902;387.1002;280.2372;198.231;190.9316;133.353
02-05-2020_20-37-28-167;-7.646335;24.68046;-4.875438;387.3088;275.717;228.8217;210.9085;128.0899
02-05-2020_20-37-28-187;-21.10266;17.5068;37.12361;394.2708;282.3628;139.5646;154.719;144.8205
02-05-2020_20-37-28-207;-13.061954;23.04336;12.277269;385.6768;279.1453;196.2786;189.4839;134.7082
02-05-2020_20-37-28-227;-12.939829;22.28814;13.378662;388.4513;279.2888;192.9142;188.2712;136.24
02-05-2020_20-37-28-247;-5.688465;27.2166;-8.972473;372.8004;274.5082;251.9029;221.9748;124.09368
02-05-2020_20-37-28-267;-8.928782;26.21165;0.2722983;384.544;276.1649;227.3373;208.4023;129.0033
02-05-2020_20-37-28-287;-12.200784;24.60938;10.778169;395.6979;277.6038;203.617;194.1149;133.6781
02-05-2020_20-37-28-307;-12.927491;24.13992;14.017462;390.4441;278.975;197.7413;190.8849;134.9006
02-05-2020_20-37-28-327;-8.028273;26.16796;-1.845831;389.7795;275.1362;233.7533;211.2932;126.43996
02-05-2020_20-37-28-347;-5.922591;27.43598;-8.597875;382.4723;274.4549;248.7087;220.7867;125.68835
02-05-2020_20-37-28-367;-10.119637;24.9331;5.909927;383.688;276.2412;216.493;201.7792;130.7294
02-05-2020_20-37-28-387;-10.677649;24.66551;4.432147;383.2665;276.8046;211.3382;200.3645;131.5272
02-05-2020_20-37-28-407;-8.00591;26.04233;-3.041755;379.1587;275.585;234.7397;212.7995;127.55365
02-05-2020_20-37-28-427;-14.331212;20.97404;16.12656;398.2056;279.6;185.7057;183.7605;136.5781
02-05-2020_20-37-28-447;-14.140131;21.8888;16.48517;382.6521;280.0513;189.9848;185.4288;136.3618
02-05-2020_20-37-28-467;-13.995168;21.84297;16.10324;400.1473;281.2579;188.7309;186.0582;136.8766
02-05-2020_20-37-28-487;-14.048816;21.51881;15.288029;397.556;279.9556;188.1558;185.5925;137.18
02-05-2020_20-37-28-507;-14.695381;20.45194;17.70951;380.6057;280.8413;186.3352;183.2414;137.1772
02-05-2020_20-37-28-527;-13.667092;20.93176;14.668441;376.4252;279.0482;191.049;185.496;136.2109
02-05-2020_20-37-28-547;-9.010043;24.21992;-1.475261;375.6922;276.6911;226.4615;208.0302;129.6419
02-05-2020_20-37-28-567;-9.803321;24.56329;1.396688;379.3524;277.5259;220.8457;203.6565;129.9049
02-05-2020_20-37-28-587;-10.47521;24.29522;4.692577;382.0409;277.2669;216.5336;201.8958;131.1282
02-05-2020_20-37-28-607;-12.438256;22.889;11.424774;389.5407;278.1785;200.7757;192.3276;133.8968
02-05-2020_20-37-28-627;-10.741793;24.21787;6.214243;379.7135;278.935;213.6634;200.2329;131.9051
02-05-2020_20-37-28-647;-11.061606;24.38209;6.979243;384.2341;278.0671;210.287;199.9263;131.6217
02-05-2020_20-37-28-667;-11.426799;24.78947;9.008812;380.2076;280.2794;208.6646;196.8458;132.9068
02-05-2020_20-37-28-687;-11.697621;24.4484;9.562577;371.8081;279.1443;208.0692;197.6917;133.3425
02-05-2020_20-37-28-707;-11.122118;24.69602;7.61035;374.7135;278.9373;211.7555;199.609;133.2986
02-05-2020_20-37-28-727;-11.553514;24.28156;9.808017;377.7392;279.1468;207.4272;197.6676;133.642
02-05-2020_20-37-28-747;-11.845258;24.73706;9.729907;372.255;278.0126;205.4104;196.9374;134.0288
02-05-2020_20-37-28-767;-11.696469;24.17244;9.0504;385.1152;279.9475;205.0094;197.5717;134.0402
02-05-2020_20-37-28-787;-11.217206;23.80322;7.314675;374.3948;278.9443;209.9434;198.9266;132.1866
02-05-2020_20-37-28-807;-11.942698;22.53211;8.233281;388.3188;278.4179;205.6216;195.8268;134.379
02-05-2020_20-37-28-827;-11.888367;22.49064;8.678085;396.5428;278.7128;206.3789;196.0834;133.5111
02-05-2020_20-37-28-847;-11.890705;22.90052;7.416814;381.7748;279.7044;209.3222;197.4052;132.9808
02-05-2020_20-37-28-867;-11.314202;22.58398;6.535492;392.4531;278.0912;209.0615;197.7296;132.7517
02-05-2020_20-37-28-887;-11.244372;21.87447;5.657838;387.5321;279.0649;210.3053;198.2351;132.3735
02-05-2020_20-37-28-907;-11.558202;21.57642;5.835552;388.3975;280.274;208.6453;197.4502;134.2826
02-05-2020_20-37-28-927;-11.07755;22.75198;5.76717;390.6573;278.6365;210.2626;197.3943;132.542
02-05-2020_20-37-28-947;-11.522423;23.09469;7.026391;383.1264;277.7083;206.8716;196.6737;132.5931
02-05-2020_20-37-28-967;-11.251155;23.04951;6.87404;383.0031;279.1427;208.176;197.765;132.1536
02-05-2020_20-37-28-987;-11.40379;23.1389;7.151309;384.0411;278.3787;209.3627;197.1135;132.9225
02-05-2020_20-37-29-007;-11.31576;23.2597;7.035898;386.0379;278.7691;209.1482;197.9714;134.8079
02-05-2020_20-37-29-027;-11.217329;24.37585;7.897755;387.1762;278.3215;209.895;197.0599;133.4717
02-05-2020_20-37-29-047;-11.600208;24.28981;9.105755;394.5767;279.1712;208.8867;197.2576;132.734
02-05-2020_20-37-29-067;-11.095295;23.98409;8.079759;384.8509;279.3998;209.6203;197.7832;132.8604
02-05-2020_20-37-29-087;-11.169783;23.94316;7.674187;390.8522;278.4273;210.7404;199.3541;133.1094
02-05-2020_20-37-29-107;-11.426846;24.8489;7.476931;391.4715;278.416;209.511;198.3025;133.4732
02-05-2020_20-37-29-127;-11.21639;24.70668;8.399105;395.4298;277.7105;210.0136;197.3137;133.8021
02-05-2020_20-37-29-147;-11.194168;24.09222;7.670587;390.9674;276.9558;208.4675;196.9579;132.7038
02-05-2020_20-37-29-167;-11.623351;23.35394;8.436159;390.6852;278.833;206.9552;195.4388;131.69
02-05-2020_20-37-29-187;-11.538577;23.18841;7.612633;394.4448;279.6459;208.4745;196.6587;131.9081
02-05-2020_20-37-29-207;-11.565914;23.55097;7.523011;388.6358;279.4782;208.5355;197.1534;133.2841
02-05-2020_20-37-29-227;-11.579484;23.57136;6.946525;390.4886;278.8748;209.2874;198.2322;132.4612
02-05-2020_20-37-29-247;-11.60215;23.13222;7.034923;391.0317;278.5367;207.5391;196.7108;131.9653
02-05-2020_20-37-29-267;-11.631996;22.39353;6.95662;386.5301;278.0091;208.5464;196.1535;131.9147
02-05-2020_20-37-29-287;-11.851991;22.87204;6.643421;392.1056;279.6596;208.5842;196.019;133.0716
02-05-2020_20-37-29-307;-11.415356;22.7047;6.666678;391.5939;278.2924;208.5635;196.2164;132.0686
02-05-2020_20-37-29-327;-11.600397;23.31331;7.099432;397.6318;279.4341;206.8315;196.827;133.2914
02-05-2020_20-37-29-347;-11.417918;23.40545;6.354273;395.984;277.4573;209.4352;198.3776;133.504
02-05-2020_20-37-29-367;-11.672585;23.42598;7.212209;390.9862;279.4164;209.0997;197.9006;133.9915
02-05-2020_20-37-29-387;-11.338027;23.85621;8.178241;390.7101;278.5615;207.9375;196.9003;133.6805
02-05-2020_20-37-29-407;-11.925904;24.11482;8.63883;389.5001;278.0116;208.0468;197.9462;133.6515
02-05-2020_20-37-29-427;-11.100266;24.29077;8.438897;396.8404;279.3398;209.0854;197.3835;132.7394
02-05-2020_20-37-29-447;-11.683377;24.06079;8.200787;391.072;280.1068;208.9907;198.5482;132.9772
02-05-2020_20-37-29-467;-11.622829;24.42583;8.587759;393.4587;279.2436;209.5545;198.1831;133.8902
02-05-2020_20-37-29-487;-11.509572;24.90224;8.431993;394.5734;280.1009;209.3758;198.0794;133.0242
02-05-2020_20-37-29-507;-11.211887;25.02368;8.613089;387.4731;280.6339;209.6341;197.5703;133.0781
02-05-2020_20-37-29-527;-11.895031;24.96066;9.107373;391.0242;280.1742;209.6609;198.0702;133.5656
02-05-2020_20-37-29-547;-11.211123;23.5956;7.402745;387.7184;279.6367;211.1469;197.9177;134.1935
02-05-2020_20-37-29-567;-11.287987;23.76173;7.581701;387.346;279.8237;209.7587;198.5647;133.8445
02-05-2020_20-37-29-587;-11.393232;23.37743;7.641516;397.7347;279.4913;209.0853;197.8964;133.7911
02-05-2020_20-37-29-607;-11.07975;23.20198;7.56194;396.9323;279.7874;210.4384;198.0062;134.4843
02-05-2020_20-37-29-627;-11.403404;22.48904;7.159997;398.2772;279.6335;209.764;197.8304;132.741
02-05-2020_20-37-29-647;-11.612087;21.86218;6.815944;394.0427;280.0179;209.5417;197.9836;134.5093
02-05-2020_20-37-29-667;-11.453376;22.38123;6.874581;393.0279;279.3904;210.1023;197.938;132.4911
02-05-2020_20-37-29-687;-11.528978;22.82561;6.474191;397.5138;279.0486;208.2579;197.9976;133.0458
02-05-2020_20-37-29-707;-11.368378;22.65552;6.304142;397.0884;279.1698;209.89;198.3675;133.998
02-05-2020_20-37-29-727;-11.331967;22.41725;6.659652;392.8923;280.785;210.8093;197.6239;133.5432
02-05-2020_20-37-29-747;-11.543052;22.91937;6.97444;395.2238;279.1977;209.0211;197.1874;132.9751
02-05-2020_20-37-29-767;-11.401668;23.92911;7.536966;395.9162;278.2277;208.6051;197.4767;133.8251
02-05-2020_20-37-29-787;-11.619543;24.13646;7.332624;397.6503;279.4945;210.8974;198.1225;132.7867
02-05-2020_20-37-29-807;-11.303096;24.33693;7.613968;398.0574;280.1272;209.9509;197.0425;133.1855
02-05-2020_20-37-29-827;-11.391358;24.47016;7.689014;399.2288;279.1026;209.3305;198.382;132.571
02-05-2020_20-37-29-847;-11.663321;24.63832;8.173238;400.676;278.7489;209.5659;198.4153;133.3379
02-05-2020_20-37-29-867;-11.483011;24.90577;8.197958;399.1959;280.355;210.185;198.7772;133.1616
