Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
04-05-2020_20-37-54-707;-23.56535;23.05968;10.854753;21.4931;215.9342;156.0642;138.704;97.78467
04-05-2020_20-37-54-727;-23.56535;22.95648;10.315519;20.50784;214.5406;156.9488;139.8864;95.62405
04-05-2020_20-37-54-747;-23.56535;22.57282;10.085887;20.14707;216.9563;158.9695;139.5239;97.40405
04-05-2020_20-37-54-767;-23.56535;22.88601;9.407531;19.60098;216.774;159.2302;142.5821;97.28703
04-05-2020_20-37-54-787;-23.56535;22.77904;9.899511;20.42098;215.6658;159.254;140.7411;97.31342
04-05-2020_20-37-54-807;-23.56535;22.44085;10.348989;21.18848;217.7904;155.9727;140.7224;97.90726
04-05-2020_20-37-54-827;-23.56535;22.17482;10.579754;20.53689;217.2166;157.1209;138.2724;97.88666
04-05-2020_20-37-54-847;-23.56535;21.86026;9.628251;19.4082;219.2179;161.1613;141.1791;98.15044
04-05-2020_20-37-54-867;-23.56535;22.80999;8.3677;18.68148;217.1458;162.4021;143.5494;97.65723
04-05-2020_20-37-54-887;-23.56535;22.36515;10.817507;21.173;218.3925;157.2832;139.4679;98.48636
04-05-2020_20-37-54-907;-23.56535;21.93348;11.350319;21.36291;217.5223;153.7595;138.586;99.45961
04-05-2020_20-37-54-927;-23.56535;21.40229;13.141683;22.2354;218.9841;150.0341;135.5313;99.20748
04-05-2020_20-37-54-947;-23.56535;22.30933;8.797384;18.82391;220.6978;162.8341;143.1415;99.05729
04-05-2020_20-37-54-967;-23.56535;22.48334;10.48772;20.48624;217.9858;158.588;141.2698;100.02222
04-05-2020_20-37-54-987;-23.56535;22.60695;10.606907;20.78588;217.417;157.4627;140.9091;99.13323
04-05-2020_20-37-55-007;-23.56535;22.73457;10.368897;20.26666;217.7177;158.3498;141.8945;98.16799
04-05-2020_20-37-55-027;-23.56535;21.84413;12.476649;21.74946;217.2152;153.0338;138.9173;99.12618
04-05-2020_20-37-55-047;-23.56535;21.52164;14.012541;22.43922;220.1521;152.6224;138.7386;100.54219
04-05-2020_20-37-55-067;-23.56535;21.9021;14.985761;24.20752;220.4156;149.9109;135.7693;100.63755
04-05-2020_20-37-55-087;-23.56535;23.55585;9.23759;19.77991;219.5144;162.4863;143.9312;98.11398
04-05-2020_20-37-55-107;-23.56535;21.31954;20.47402;27.64921;221.3936;136.6876;128.9408;103.94396
04-05-2020_20-37-55-127;-23.56535;21.20506;15.050486;23.47019;219.0069;147.0681;134.7768;101.27043
04-05-2020_20-37-55-147;-23.56535;20.75047;18.25866;25.98453;219.7484;140.8325;132.6744;102.51779
04-05-2020_20-37-55-167;-23.56535;24.05666;6.430668;17.78546;217.819;170.2001;148.4892;98.21181
04-05-2020_20-37-55-187;-23.56535;23.58714;7.591055;18.58324;216.7272;164.2954;145.2947;97.50288
04-05-2020_20-37-55-207;-23.56535;22.19893;12.695597;21.46301;218.8725;156.7529;139.933;99.48711
04-05-2020_20-37-55-227;-23.56535;26.38107;-12.603922;3.20996;214.6407;209.4874;173.8055;90.32401
04-05-2020_20-37-55-247;-23.56535;20.74059;17.65005;25.32617;219.3645;143.6755;131.8002;101.20064
04-05-2020_20-37-55-267;-23.56535;23.42176;4.945558;16.64908;217.0917;171.7464;150.1329;96.46626
04-05-2020_20-37-55-287;-23.56535;23.50729;2.641023;14.589788;217.9362;176.9618;152.9354;97.19521
04-05-2020_20-37-55-307;-23.56535;21.82974;8.358376;18.22323;217.2505;161.8222;144.1554;98.60252
04-05-2020_20-37-55-327;-23.56535;20.43763;12.789511;21.84166;218.3536;146.2757;134.7331;101.15819
04-05-2020_20-37-55-347;-23.56535;24.19978;-0.2767625;12.081;217.7189;185.9118;156.6034;94.52399
04-05-2020_20-37-55-367;-23.56535;21.36609;14.038412;23.36875;219.3519;149.1313;135.2339;100.92931
04-05-2020_20-37-55-387;-23.56535;26.80805;-14.936952;1.821159;213.0371;215.7875;175.2411;88.10193
04-05-2020_20-37-55-407;-23.56535;21.0922;14.967842;23.26184;219.2872;149.1903;134.652;101.40851
04-05-2020_20-37-55-427;-23.56535;21.25014;16.84877;24.86393;219.9128;146.7651;133.7553;101.54064
04-05-2020_20-37-55-447;-23.56535;24.60784;2.378895;15.353572;214.9609;171.0638;149.5053;94.71074
04-05-2020_20-37-55-467;-23.56535;18.7196;32.52931;37.10475;221.2691;109.12958;110.38526;106.47971
04-05-2020_20-37-55-487;-23.56535;22.99943;7.639106;19.05749;217.7297;161.0716;142.6124;99.32993
04-05-2020_20-37-55-507;-23.56535;20.16873;23.41007;30.24067;220.3631;127.27151;122.29362;103.98047
04-05-2020_20-37-55-527;-23.56535;22.97709;13.783858;22.86093;217.6066;153.7758;138.202;98.92755
04-05-2020_20-37-55-547;-23.56535;20.77058;23.89136;30.83296;219.6298;128.6445;123.30537;102.95715
04-05-2020_20-37-55-567;-23.56535;25.03875;-0.6138468;12.076442;216.6192;183.5593;156.4959;94.31241
04-05-2020_20-37-55-587;-23.56535;23.79722;0.7218714;12.960289;217.1827;178.2833;152.8289;93.4666
04-05-2020_20-37-55-607;-23.56535;21.05965;16.30784;24.62757;218.5561;143.2547;132.6502;101.18054
04-05-2020_20-37-55-627;-23.56535;21.70343;14.258208;23.38625;218.5871;149.1639;136.482;99.5567
04-05-2020_20-37-55-647;-23.56535;22.12985;12.937742;21.80674;217.5084;154.2026;138.0545;98.89898
04-05-2020_20-37-55-667;-23.56535;21.95413;11.990274;20.75426;219.4619;155.1107;139.0528;99.32513
04-05-2020_20-37-55-687;-23.56535;21.43756;9.267189;19.10556;217.3965;159.7243;140.7754;99.92276
04-05-2020_20-37-55-707;-23.56535;21.90343;8.24223;18.8122;219.1175;162.7205;142.9857;98.12812
04-05-2020_20-37-55-727;-23.56535;22.00439;10.91002;21.26124;217.2288;156.0421;139.4437;98.71067
04-05-2020_20-37-55-747;-23.56535;22.67972;10.189685;20.04027;219.3557;160.2406;141.9073;97.96008
04-05-2020_20-37-55-767;-23.56535;22.39612;11.804892;20.5982;218.4659;155.2194;139.3185;98.82719
04-05-2020_20-37-55-787;-23.56535;22.34228;11.489657;20.62235;219.7728;157.7476;141.0109;99.4547
04-05-2020_20-37-55-807;-23.56535;22.55334;10.669624;20.92995;218.8554;157.4179;141.1631;99.06244
04-05-2020_20-37-55-827;-23.56535;22.97214;11.030503;21.31756;216.5887;156.5491;139.9408;98.64259
04-05-2020_20-37-55-847;-23.56535;23.11541;10.743418;20.7528;218.8664;158.8911;140.7098;99.19149
04-05-2020_20-37-55-867;-23.56535;22.31532;10.852371;20.42187;218.5964;157.6462;140.4418;98.12779
04-05-2020_20-37-55-887;-23.56535;22.90578;10.315169;20.09622;219.905;160.4668;142.7298;99.183
04-05-2020_20-37-55-907;-23.56535;23.13353;10.025355;20.60914;219.3045;159.2;141.816;99.11343
04-05-2020_20-37-55-927;-23.56535;22.73511;11.076348;20.83653;219.078;157.4537;140.2143;98.37901
04-05-2020_20-37-55-947;-23.56535;22.2529;10.412494;20.00345;219.4768;159.1978;142.4276;99.66805
04-05-2020_20-37-55-967;-23.56535;21.64424;9.663348;19.75904;218.6998;158.0598;141.8415;98.41601
04-05-2020_20-37-55-987;-23.56535;22.09978;10.334838;20.35911;218.29;159.0816;142.0899;99.17559
04-05-2020_20-37-56-007;-23.56535;22.46246;10.401069;20.51369;220.0297;160.2497;142.5196;99.28656
04-05-2020_20-37-56-027;-23.56535;22.25475;10.197792;20.29466;218.9036;158.1529;140.4649;98.64019
04-05-2020_20-37-56-047;-23.56535;21.16268;9.572297;19.36238;219.2265;159.4611;141.7977;98.45234
04-05-2020_20-37-56-067;-23.56535;20.86633;9.180926;19.21121;219.9616;157.647;141.3262;99.44375
04-05-2020_20-37-56-087;-23.56535;21.4557;9.746763;19.91893;219.2596;159.1431;141.5796;98.82165
04-05-2020_20-37-56-107;-23.56535;22.0691;10.392796;20.52686;220.7269;159.9504;142.2432;99.67747
04-05-2020_20-37-56-127;-23.56535;22.04375;10.12242;19.62094;218.5906;159.335;141.4581;99.09487
04-05-2020_20-37-56-147;-23.56535;21.61367;9.983839;19.51618;218.7174;159.7397;142.7016;99.70256
04-05-2020_20-37-56-167;-23.56535;22.07889;9.962843;19.84196;217.504;158.2824;140.3007;99.40072
04-05-2020_20-37-56-187;-23.56535;23.34046;9.648447;20.58521;218.542;161.353;140.8243;98.56478
04-05-2020_20-37-56-207;-23.56535;22.95587;10.406868;21.09941;217.1474;159.3771;141.5994;99.469
04-05-2020_20-37-56-227;-23.56535;22.65311;10.722082;20.41412;218.799;161.1434;141.7647;99.41528
04-05-2020_20-37-56-247;-23.56535;22.78851;10.331303;20.35239;216.585;158.8725;141.8119;97.83525
04-05-2020_20-37-56-267;-23.56535;22.99632;10.455767;20.84762;218.6133;158.2767;140.4986;99.7141
04-05-2020_20-37-56-287;-23.56535;23.26113;10.233119;21.28252;217.7949;157.9809;140.37;99.30745
04-05-2020_20-37-56-307;-23.56535;22.55389;10.650489;20.94132;219.1643;159.5972;142.2872;100.51736
04-05-2020_20-37-56-327;-23.56535;21.79483;10.590078;20.20248;217.4188;158.5945;140.5522;99.61867
04-05-2020_20-37-56-347;-23.56535;22.28835;10.209833;19.88883;219.3872;160.0858;141.7935;99.50554
04-05-2020_20-37-56-367;-23.56535;22.45009;10.443268;20.7423;217.9961;158.1442;139.3379;98.04056
04-05-2020_20-37-56-387;-23.56535;22.20497;10.044283;20.86309;219.6349;159.6782;142.3001;100.86646
04-05-2020_20-37-56-407;-23.56535;21.94157;10.354637;20.15487;218.4663;158.0607;140.8838;99.69569
04-05-2020_20-37-56-427;-23.56535;21.71789;10.628931;19.86448;217.1095;154.4471;140.4928;98.21531
04-05-2020_20-37-56-447;-23.56535;22.5678;10.036896;19.97955;216.9411;157.7562;141.8;97.97505
04-05-2020_20-37-56-467;-23.56535;22.94097;9.993031;20.60253;218.0548;157.916;141.3217;98.86849
04-05-2020_20-37-56-487;-23.56535;22.45402;9.853952;20.61;217.3309;157.1555;141.4493;99.4594
04-05-2020_20-37-56-507;-23.56535;22.06116;9.470257;19.85786;219.256;160.2487;142.9836;99.14034
04-05-2020_20-37-56-527;-23.56535;22.14294;10.20366;20.24739;217.7845;159.4855;142.1501;100.32311
04-05-2020_20-37-56-547;-23.56535;22.82913;10.961372;20.79682;218.5829;158.3617;141.8831;99.24174
04-05-2020_20-37-56-567;-23.56535;23.51409;10.564142;21.29713;216.7748;158.36;141.013;98.63192
04-05-2020_20-37-56-587;-23.56535;22.60083;10.842991;20.90668;218.8245;157.3333;141.6546;99.88717
04-05-2020_20-37-56-607;-23.56535;22.46576;10.108113;19.87698;218.2802;158.7485;142.709;99.11656
04-05-2020_20-37-56-627;-23.56535;22.65416;9.974066;20.22442;218.7969;159.506;140.89;98.40308
04-05-2020_20-37-56-647;-23.56535;23.17049;10.347845;20.9767;219.033;159.6546;140.4332;97.96389
04-05-2020_20-37-56-667;-23.56535;23.20615;10.627727;21.14496;218.7128;159.5622;140.1646;98.95351
04-05-2020_20-37-56-687;-23.56535;22.56189;10.773494;20.57756;219.5125;158.9852;141.7474;99.06616
04-05-2020_20-37-56-707;-23.56535;22.14983;10.504128;20.00855;220.8282;160.8982;142.2009;99.04095
04-05-2020_20-37-56-727;-23.56535;22.15035;10.139536;20.13117;219.0349;159.1465;142.1628;99.8102
04-05-2020_20-37-56-747;-23.56535;22.77256;10.123656;20.84606;218.2278;158.0825;140.0196;97.26456
04-05-2020_20-37-56-767;-23.56535;22.14586;10.246776;20.46012;218.8159;158.5707;142.0578;99.88934
04-05-2020_20-37-56-787;-23.56535;21.98762;10.279732;20.02101;219.41;159.2985;141.9046;100.13326
04-05-2020_20-37-56-807;-23.56535;21.54188;9.834989;19.3957;220.1926;160.4403;143.0324;99.99623
04-05-2020_20-37-56-827;-23.56535;22.07107;9.91029;19.78166;220.1746;159.7585;141.8828;99.91515
04-05-2020_20-37-56-847;-23.56535;22.19034;9.65368;20.3831;221.9734;160.9647;143.1772;99.86812
04-05-2020_20-37-56-867;-23.56535;22.18604;10.661643;20.24793;219.3163;159.1774;141.757;98.34413
04-05-2020_20-37-56-887;-23.56535;21.91474;11.114202;19.72282;220.6794;160.1052;142.0191;99.26281
04-05-2020_20-37-56-907;-23.56535;21.89307;11.14728;20.01777;218.8826;158.5834;141.6727;99.53918
04-05-2020_20-37-56-927;-23.56535;22.67474;11.16333;20.45084;219.59;158.7873;141.2091;99.47996
04-05-2020_20-37-56-947;-23.56535;23.13642;10.936527;20.71776;217.6739;158.2697;141.323;100.21636
04-05-2020_20-37-56-967;-23.56535;22.80545;11.207428;20.59888;219.9526;160.2484;142.0959;99.40116
04-05-2020_20-37-56-987;-23.56535;22.32529;11.061221;20.34704;217.4254;158.0833;141.8447;98.51642
04-05-2020_20-37-57-007;-23.56535;22.74462;11.649714;20.45597;219.844;161.3696;143.9039;100.63462
04-05-2020_20-37-57-027;-23.56535;23.2621;11.309263;20.91355;218.1028;159.0909;141.0493;99.40603
04-05-2020_20-37-57-047;-23.56535;22.23068;10.455791;20.48326;218.1628;159.5836;139.6543;98.66431
04-05-2020_20-37-57-067;-23.56535;21.95234;10.257358;19.98251;218.9289;160.7075;141.3475;99.07627
04-05-2020_20-37-57-087;-23.56535;21.74071;10.742938;20.16031;216.847;158.4096;140.3805;98.96756
04-05-2020_20-37-57-107;-23.56535;22.56051;10.839476;20.45417;217.0643;157.8149;140.6526;98.68654
04-05-2020_20-37-57-127;-23.56535;22.21429;10.798203;20.61308;217.2096;159.0841;140.1125;97.73073
04-05-2020_20-37-57-147;-23.56535;22.26067;10.871337;20.25073;217.1141;158.5109;141.4679;99.00222
04-05-2020_20-37-57-167;-23.56535;21.96696;10.204741;19.8091;217.1385;160.9596;141.3779;99.09339
04-05-2020_20-37-57-187;-23.56535;21.65252;10.018869;19.92695;218.9904;159.504;140.471;98.47852
04-05-2020_20-37-57-207;-23.56535;22.4884;9.977872;20.38096;217.56;157.871;140.4912;98.68698
04-05-2020_20-37-57-227;-23.56535;22.76858;10.342754;20.65086;219.0021;160.2996;141.4618;99.40614
04-05-2020_20-37-57-247;-23.56535;22.64488;10.605824;20.5422;217.6683;157.1767;142.1604;98.97823
04-05-2020_20-37-57-267;-23.56535;22.37576;10.420937;20.10544;218.4167;158.5912;141.9261;99.75532
04-05-2020_20-37-57-287;-23.56535;22.76051;10.828931;20.59526;218.8105;158.3334;140.6966;98.63236
04-05-2020_20-37-57-307;-23.56535;23.0276;11.376996;21.50494;218.7653;155.9199;140.5768;98.87021
04-05-2020_20-37-57-327;-23.56535;22.7479;11.022562;21.15484;218.9437;156.7118;140.9253;98.1868
04-05-2020_20-37-57-347;-23.56535;22.49958;11.280224;20.94099;218.8;159.153;140.6674;97.55602
04-05-2020_20-37-57-367;-23.56535;22.38676;10.887184;20.17804;219.33;158.8445;140.9356;97.27716
04-05-2020_20-37-57-387;-23.56535;22.43179;10.805425;20.47861;218.8344;157.8881;142.3637;99.5901
04-05-2020_20-37-57-407;-23.56535;22.46027;10.697487;20.66343;217.3056;156.9588;140.9224;98.10127
04-05-2020_20-37-57-427;-23.56535;22.48453;10.75948;20.51109;220.1606;160.0915;142.408;98.43509
04-05-2020_20-37-57-447;-23.56535;22.22798;11.299801;20.35618;218.187;157.462;140.8838;98.17454
04-05-2020_20-37-57-467;-23.56535;22.35648;11.310464;20.27846;216.92;157.1751;141.35;98.03123
04-05-2020_20-37-57-487;-23.56535;22.65216;10.975098;20.67191;217.3977;157.7789;141.8245;98.42287
04-05-2020_20-37-57-507;-23.56535;22.75195;10.027896;20.31766;217.5325;157.3356;141.9954;97.9976
04-05-2020_20-37-57-527;-23.56535;22.22233;10.176627;20.19161;218.9703;158.2066;141.895;97.77536
04-05-2020_20-37-57-547;-23.56535;21.7551;10.117959;19.84452;219.6283;157.9995;141.7936;98.434
04-05-2020_20-37-57-567;-23.56535;21.58305;9.935977;19.77709;217.5825;158.5379;140.4188;97.81422
04-05-2020_20-37-57-587;-23.56535;22.11341;10.67694;20.6224;218.2329;158.3241;142.4192;100.29185
04-05-2020_20-37-57-607;-23.56535;22.24268;10.897863;20.71471;218.4766;158.8744;142.1417;98.02263
04-05-2020_20-37-57-627;-23.56535;21.74547;10.598546;19.87655;218.9797;158.8608;141.7783;98.00118
04-05-2020_20-37-57-647;-23.56535;21.20656;10.414367;20.12451;219.9005;160.0172;140.6539;98.81899
04-05-2020_20-37-57-667;-23.56535;21.47199;10.055906;20.0679;217.5415;157.7224;142.2575;99.28912
04-05-2020_20-37-57-687;-23.56535;22.34456;10.46795;20.32026;217.8327;159.8494;142.5028;99.49712
04-05-2020_20-37-57-707;-23.56535;22.42501;10.03439;19.99687;218.6855;160.3282;142.77;99.30797
04-05-2020_20-37-57-727;-23.56535;22.06794;9.879437;19.73479;218.4342;158.988;141.8843;99.50574
04-05-2020_20-37-57-747;-23.56535;21.84391;9.608985;19.87926;217.1843;159.5514;141.9365;99.20156
04-05-2020_20-37-57-767;-23.56535;22.29965;10.242338;20.43761;218.2717;158.5952;141.0843;98.70325
04-05-2020_20-37-57-787;-23.56535;22.69663;10.922;20.77111;219.5898;157.6429;141.8176;99.25148
04-05-2020_20-37-57-807;-23.56535;22.30913;10.825867;20.42652;218.3598;157.9768;141.0405;98.76338
04-05-2020_20-37-57-827;-23.56535;22.22503;10.595055;20.36665;218.1653;158.1421;140.9406;98.50255
04-05-2020_20-37-57-847;-23.56535;22.43706;9.870981;20.07948;218.751;160.3519;142.9031;100.6749
04-05-2020_20-37-57-867;-23.56535;22.34306;10.108018;20.63322;217.9682;158.8553;139.6702;99.29681
04-05-2020_20-37-57-887;-23.56535;22.63186;9.983147;20.25133;218.8432;160.4855;142.7552;99.48318
04-05-2020_20-37-57-907;-23.56535;21.87666;10.34137;20.03235;217.2602;157.7382;140.9;99.31154
04-05-2020_20-37-57-927;-23.56535;22.05945;9.571056;19.42556;218.9302;160.7425;142.1016;98.3236
04-05-2020_20-37-57-946;-23.56535;21.96182;9.704526;19.9;218.5229;159.8072;141.7839;98.95063
04-05-2020_20-37-57-967;-23.56535;22.27639;10.418241;20.37467;217.7831;159.469;140.7057;98.52931
04-05-2020_20-37-57-986;-23.56535;22.21568;10.167772;20.23291;218.4119;157.9735;139.0214;98.77683
04-05-2020_20-37-58-006;-23.56535;22.06342;9.900678;19.96492;218.2194;159.2286;141.7765;99.54993
04-05-2020_20-37-58-026;-23.56535;22.4095;9.573176;19.5353;220.2129;162.2349;144.2456;100.19286
04-05-2020_20-37-58-046;-23.56535;22.49297;10.086477;20.44229;220.0275;160.3807;142.1884;99.79156
04-05-2020_20-37-58-066;-23.56535;22.63146;10.505706;20.91298;219.2037;158.179;140.3586;99.53215
04-05-2020_20-37-58-086;-23.56535;22.59377;10.405196;20.6622;219.2179;158.5773;140.3978;99.48087
04-05-2020_20-37-58-106;-23.56535;22.65816;9.595791;20.09447;218.234;157.7384;139.7351;97.20722
04-05-2020_20-37-58-126;-23.56535;22.85222;10.292252;20.47681;217.1933;158.4883;139.9699;97.65356
04-05-2020_20-37-58-146;-23.56535;22.85815;10.926701;21.18962;217.1828;157.0169;139.9372;97.44424
04-05-2020_20-37-58-166;-23.56535;22.62756;11.177993;20.74191;217.3842;159.2766;141.7234;98.23219
04-05-2020_20-37-58-186;-23.56535;22.24707;10.881136;20.52378;218.3768;156.8549;139.2164;97.36694
04-05-2020_20-37-58-206;-23.56535;22.0997;10.087037;20.26932;216.9785;156.6679;140.5203;97.22617
04-05-2020_20-37-58-226;-23.56535;22.46257;10.536198;20.72768;218.2187;157.6308;140.6492;98.00111
04-05-2020_20-37-58-246;-23.56535;22.88066;10.40027;20.57822;215.5049;156.807;140.0416;97.80823
04-05-2020_20-37-58-266;-23.56535;22.49889;10.88349;20.44888;218.2398;158.5559;143.3012;98.65047
04-05-2020_20-37-58-286;-23.56535;22.10754;10.715837;19.89573;218.0881;156.9551;139.816;97.21224
04-05-2020_20-37-58-306;-23.56535;21.9793;10.006602;20.10462;217.9138;159.1103;139.6977;98.25926
04-05-2020_20-37-58-326;-23.56535;22.44989;9.925784;20.55199;217.3354;157.1965;140.4933;98.24436
04-05-2020_20-37-58-346;-23.56535;22.50002;10.300125;20.59848;218.924;157.4453;140.2322;98.52043
04-05-2020_20-37-58-366;-23.56535;22.06888;10.65772;20.191;218.2153;156.2006;139.9885;97.58961
04-05-2020_20-37-58-386;-23.56535;21.42965;10.300237;19.78852;216.6386;157.6931;139.5786;97.44553
04-05-2020_20-37-58-406;-23.56535;21.84663;10.288172;20.13433;218.2685;156.8978;139.5118;97.82419
04-05-2020_20-37-58-426;-23.56535;22.34737;9.221937;20.11646;217.678;159.114;140.8869;97.94479
04-05-2020_20-37-58-447;-23.56535;22.31819;9.992904;20.28923;217.3626;159.4065;141.0109;98.51187
04-05-2020_20-37-58-466;-23.56535;22.15509;10.103534;19.81734;218.6987;159.6515;140.2424;98.82272
04-05-2020_20-37-58-486;-23.56535;21.5658;9.130448;19.24929;217.0822;158.7663;142.2669;99.28451
04-05-2020_20-37-58-506;-23.56535;22.41631;9.802833;20.03528;217.1317;157.3943;139.2398;98.28658
04-05-2020_20-37-58-526;-23.56535;22.48179;9.185742;20.09262;216.8539;159.2677;141.025;96.74352
04-05-2020_20-37-58-546;-23.56535;22.42563;10.394273;20.45734;216.612;158.0727;139.938;98.31444
04-05-2020_20-37-58-567;-23.56535;21.91934;10.279864;20.11181;218.1787;157.4396;140.5711;99.11286
04-05-2020_20-37-58-587;-23.56535;22.45716;10.489013;20.10132;217.9285;158.5049;141.1304;99.10812
04-05-2020_20-37-58-606;-23.56535;23.2219;11.035113;20.98611;218.575;158.4966;139.6639;99.51184
04-05-2020_20-37-58-626;-23.56535;23.25602;11.946589;21.45916;219.6014;159.7373;142.3719;100.27188
04-05-2020_20-37-58-646;-23.56535;22.76369;11.73863;21.07427;219.5823;157.3013;140.503;98.88023
04-05-2020_20-37-58-666;-23.56535;21.94846;12.732289;21.1726;218.2232;154.7501;139.3592;98.4406
04-05-2020_20-37-58-686;-23.56535;22.20225;10.043237;20.16581;216.6271;157.5895;141.1267;98.59024
04-05-2020_20-37-58-706;-23.56535;22.55313;10.396025;20.36055;216.2969;157.0174;139.8466;98.13872
04-05-2020_20-37-58-726;-23.56535;22.0118;11.325607;20.65342;217.318;156.4076;140.5542;98.68896
04-05-2020_20-37-58-746;-23.56535;21.24457;12.427051;21.17823;217.0848;151.8691;136.7853;98.07237
04-05-2020_20-37-58-766;-23.56535;22.00792;6.916893;17.30496;218.5933;165.6213;145.87;98.24478
04-05-2020_20-37-58-786;-23.56535;22.08527;8.229827;18.9023;216.8078;160.6404;141.4265;97.0976
04-05-2020_20-37-58-806;-23.56535;22.37478;10.84255;21.17638;215.947;153.8397;137.1653;97.00209
04-05-2020_20-37-58-826;-23.56535;22.03043;10.039618;20.16374;217.0145;157.7715;140.2674;97.28474
04-05-2020_20-37-58-846;-23.56535;21.95059;10.857933;20.25483;216.8506;155.5324;140.5139;99.01151
04-05-2020_20-37-58-866;-23.56535;22.25545;8.644321;19.25544;216.7129;161.196;143.9445;97.92918
04-05-2020_20-37-58-886;-23.56535;22.62003;10.658025;21.1252;216.2075;155.0502;138.2096;96.45355
04-05-2020_20-37-58-906;-23.56535;23.04642;11.134617;21.54542;217.2388;156.1534;139.2233;99.14157
04-05-2020_20-37-58-926;-23.56535;22.45476;12.830077;22.48512;216.9676;150.0816;137.0239;98.04562
04-05-2020_20-37-58-946;-23.56535;22.78967;9.632985;19.65615;217.0176;160.6781;142.2168;98.75369
04-05-2020_20-37-58-966;-23.56535;22.70255;11.312486;21.49938;218.1294;154.8396;138.9965;98.61027
04-05-2020_20-37-58-986;-23.56535;23.20723;11.342937;21.72967;215.6798;153.8779;138.9376;98.1384
04-05-2020_20-37-59-006;-23.56535;23.03629;12.395746;22.52724;216.1677;152.3077;138.3067;98.57881
04-05-2020_20-37-59-026;-23.56535;22.66129;11.112397;20.66419;217.8562;157.6904;141.0337;99.42444
04-05-2020_20-37-59-046;-23.56535;21.90956;11.748154;20.6483;217.0261;154.4847;139.143;98.01626
04-05-2020_20-37-59-066;-23.56535;21.28027;15.070104;23.24725;216.9483;147.4276;136.0562;99.23077
04-05-2020_20-37-59-086;-23.56535;21.93284;12.282681;21.76604;219.9446;155.1542;139.5705;99.27414
04-05-2020_20-37-59-106;-23.56535;21.61256;12.04108;21.48072;216.0089;149.9585;138.1172;98.36568
04-05-2020_20-37-59-126;-23.56535;21.03957;12.362585;20.90221;218.2688;150.8128;136.9024;97.90166
04-05-2020_20-37-59-146;-23.56535;22.45389;3.498172;14.636648;219.5442;173.8304;148.7145;95.45275
04-05-2020_20-37-59-166;-23.56535;21.47583;11.20689;20.54498;217.3189;153.2344;138.5171;97.69398
04-05-2020_20-37-59-186;-23.56535;22.80061;3.787099;15.247965;217.0859;174.1408;148.7592;94.56706
04-05-2020_20-37-59-206;-23.56535;21.46798;8.939734;18.77678;219.8341;159.7479;142.9911;97.94209
04-05-2020_20-37-59-226;-23.56535;19.79459;15.349786;22.79687;217.452;143.7923;132.4591;99.35848
04-05-2020_20-37-59-246;-23.56535;21.01576;10.817212;20.17129;217.2781;155.5623;139.2211;97.99953
04-05-2020_20-37-59-266;-23.56535;20.78341;14.720775;23.67937;216.5131;144.4315;132.7848;100.09731
04-05-2020_20-37-59-286;-23.56535;22.0503;11.748425;21.71851;216.3757;152.933;137.4855;98.33822
04-05-2020_20-37-59-306;-23.56535;20.92005;14.847243;23.22023;217.625;145.353;133.7073;99.96122
04-05-2020_20-37-59-326;-23.56535;22.11134;8.794792;18.80417;216.6846;161.1693;141.842;97.51405
04-05-2020_20-37-59-346;-23.56535;21.89581;14.245276;23.51599;216.7925;147.404;133.6269;100.4511
04-05-2020_20-37-59-366;-23.56535;24.17465;3.922895;16.54786;218.944;175.1409;148.6379;96.50822
04-05-2020_20-37-59-386;-23.56535;22.94499;12.01715;21.53982;216.2402;154.7368;139.6974;97.42001
04-05-2020_20-37-59-406;-23.56535;23.8727;4.180604;15.736461;217.0238;178.5062;151.5243;94.76298
04-05-2020_20-37-59-426;-23.56535;21.6575;14.974772;23.3678;218.5688;149.1844;137.6535;101.41653
04-05-2020_20-37-59-446;-23.56535;24.00676;4.937806;17.01165;218.2901;172.0585;147.5155;95.93652
04-05-2020_20-37-59-466;-23.56535;24.74895;-0.3264527;13.410626;217.6772;187.8472;154.7994;94.22408
04-05-2020_20-37-59-486;-23.56535;21.52355;12.410532;21.9926;215.6674;153.6353;137.9655;99.21664
04-05-2020_20-37-59-506;-23.56535;20.34565;15.942039;23.73786;217.6001;141.0136;134.4431;100.90216
04-05-2020_20-37-59-529;-23.56535;21.66014;10.204428;19.7507;220.3853;159.9851;141.9866;99.19264
04-05-2020_20-37-59-549;-23.56535;22.00294;10.050891;20.08968;218.7266;158.8243;141.7382;99.19326
04-05-2020_20-37-59-569;-23.56535;21.78498;10.201707;20.09374;218.3497;157.2749;140.3403;98.95338
04-05-2020_20-37-59-589;-23.56535;21.60342;9.762907;19.35532;217.8494;157.1397;140.984;98.14768
04-05-2020_20-37-59-609;-23.56535;21.40324;10.048706;19.57837;220.0985;159.4668;142.3679;99.42838
04-05-2020_20-37-59-629;-23.56535;22.23399;10.323767;20.13598;216.3583;157.2101;140.9344;98.20618
04-05-2020_20-37-59-649;-23.56535;23.02218;10.052173;20.33857;216.8964;157.9928;140.1634;97.39967
04-05-2020_20-37-59-669;-23.56535;22.63191;9.703099;20.358;217.4629;158.6217;140.5819;97.60477
04-05-2020_20-37-59-689;-23.56535;22.36784;9.710822;20.12459;218.0401;156.6023;140.4772;98.15977
