Time;Channel 1.1;Channel 1.2;Channel 1.3;Channel 1.4;Channel 2.1;Channel 2.2;Channel 2.3;Channel 2.4
02-05-2020_14-37-05-965;-9.762495;2.410375;8.087841;442.3249;287.4149;214.4595;198.2998;142.0564
02-05-2020_14-37-05-985;-10.152618;2.104695;7.874596;443.9259;288.6025;215.3691;196.6588;140.5979
02-05-2020_14-37-06-005;-9.938589;1.461009;7.744845;441.2183;288.0203;213.3981;195.6825;141.7628
02-05-2020_14-37-06-025;-9.93917;1.251837;6.824656;439.7197;286.7968;214.1332;197.3629;142.0541
02-05-2020_14-37-06-045;-9.70856;1.809347;6.587676;438.5106;289.451;215.5703;197.8851;141.1952
02-05-2020_14-37-06-065;-9.720851;1.833038;7.412714;436.6748;289.0791;215.5247;197.2464;141.9459
02-05-2020_14-37-06-085;-9.830689;1.251507;7.157699;436.4916;289.3419;216.983;197.0513;142.7087
02-05-2020_14-37-06-105;-10.182775;0.6193502;7.592458;438.9935;289.1848;212.2977;195.44;141.1466
02-05-2020_14-37-06-125;-10.298196;0.5984527;7.972746;436.9954;287.3389;210.7789;195.579;142.3598
02-05-2020_14-37-06-145;-9.737287;1.780852;6.000421;443.7791;287.4419;214.8471;197.5711;140.548
02-05-2020_14-37-06-165;-9.303997;2.063426;6.633674;437.0195;287.3441;215.0677;198.4419;141.2391
02-05-2020_14-37-06-185;-8.65376;2.685812;4.303993;437.4786;287.7929;221.3086;201.0546;139.5275
02-05-2020_14-37-06-205;-8.386927;2.812091;2.408457;439.8206;288.1736;227.0688;204.9056;140.3772
02-05-2020_14-37-06-225;-7.458431;3.896153;-0.5882263;437.6863;288.2018;233.7816;209.6625;140.1316
02-05-2020_14-37-06-245;-6.905533;5.049906;-2.285656;436.8226;287.1285;236.6127;210.1487;135.808
02-05-2020_14-37-06-265;-4.772473;6.220755;-8.159461;428.0949;286.9395;251.0242;221.9076;135.5782
02-05-2020_14-37-06-285;-11.18066;1.619693;12.020157;442.2748;289.2102;202.391;190.8189;143.0534
02-05-2020_14-37-06-305;-12.982357;0.5947674;16.80599;447.2596;290.63;192.7729;185.0095;146.3017
02-05-2020_14-37-06-325;-15.184708;-1.246811;23.32627;450.2606;291.485;173.6912;174.8347;149.041
02-05-2020_14-37-06-345;-8.964597;2.621884;5.312145;437.967;287.0843;218.4988;198.1077;140.9366
02-05-2020_14-37-06-365;-7.745339;2.713156;0.5246573;433.101;287.4671;224.7024;204.935;139.7276
02-05-2020_14-37-06-385;-10.283201;0.892591;8.33514;437.4313;291.5488;213.4998;195.7336;142.2766
02-05-2020_14-37-06-405;-8.793483;2.131004;2.726322;441.9782;289.7974;229.0989;204.4849;140.752
02-05-2020_14-37-06-425;-7.721688;2.681935;1.643609;429.7854;289.5991;230.3054;206.3642;140.5061
02-05-2020_14-37-06-445;-13.200903;-0.6359737;17.18648;442.868;290.525;191.2172;183.2525;146.268
02-05-2020_14-37-06-465;-7.972913;1.809757;1.798695;435.6851;290.1722;228.9487;206.8197;139.5955
02-05-2020_14-37-06-485;-11.267456;-0.004811168;11.256991;439.0785;290.3988;206.6919;191.2586;144.2668
02-05-2020_14-37-06-505;-8.429181;1.703161;1.25138;438.0486;288.6207;226.4212;203.8524;141.0924
02-05-2020_14-37-06-525;-10.746791;0.6209381;8.956814;437.7576;288.5562;210.1175;193.605;141.8339
02-05-2020_14-37-06-545;-10.254614;1.175563;7.996038;438.4867;287.5983;211.5067;196.0529;141.712
02-05-2020_14-37-06-565;-9.814125;0.8248475;6.114817;437.3321;287.6485;214.1009;197.0953;142.2633
02-05-2020_14-37-06-585;-9.785343;0.9657589;6.732122;437.4603;289.0263;214.8329;197.3077;141.9564
02-05-2020_14-37-06-605;-9.568489;2.014989;6.488419;436.2661;290.4754;219.8419;199.6525;143.0878
02-05-2020_14-37-06-625;-10.037889;2.176377;7.593161;438.8552;288.6023;215.9528;198.3168;141.5209
02-05-2020_14-37-06-645;-9.813207;2.225977;7.745807;440.2617;289.0339;216.3325;199.0314;141.8825
02-05-2020_14-37-06-665;-9.564204;1.435102;7.155936;435.5844;289.0173;215.6578;198.8981;142.2867
02-05-2020_14-37-06-685;-9.900462;1.686387;8.436431;441.2666;290.781;214.5;196.8046;142.644
02-05-2020_14-37-06-705;-10.110683;2.274326;8.01737;440.411;289.9943;214.3261;196.1093;143.3284
02-05-2020_14-37-06-725;-9.830895;2.519137;7.576484;440.1805;288.3936;215.85;197.8678;143.065
02-05-2020_14-37-06-745;-9.991704;1.77206;7.694475;439.2954;287.984;212.6998;196.0283;141.9409
02-05-2020_14-37-06-765;-9.948121;1.897319;6.661127;437.4586;288.5572;215.4883;198.3639;141.7894
02-05-2020_14-37-06-785;-10.222609;1.69298;8.018401;440.0643;289.0059;212.8089;196.3716;142.0829
02-05-2020_14-37-06-805;-10.131725;1.458685;7.93643;439.0926;289.0929;212.3491;195.6265;142.3389
02-05-2020_14-37-06-825;-9.959364;1.416624;6.649218;436.9577;289.1863;216.287;198.2732;142.5987
02-05-2020_14-37-06-845;-9.794223;0.7238567;6.253348;436.7317;287.5366;215.2442;196.2808;139.9435
02-05-2020_14-37-06-865;-10.12654;0.983549;6.877073;437.0512;287.6051;212.9401;195.7094;140.7841
02-05-2020_14-37-06-885;-10.204803;1.282914;6.282934;437.5857;285.879;212.538;196.0067;139.2663
02-05-2020_14-37-06-905;-11.184107;0.7932105;10.917842;439.1408;285.9017;201.6956;192.1833;142.6277
02-05-2020_14-37-06-925;-12.222865;0.3540707;14.104032;443.2686;286.9698;192.5746;187.6401;143.9774
02-05-2020_14-37-06-945;-11.726899;0.2514929;12.105213;441.1364;287.6643;199.6674;189.6328;143.9855
02-05-2020_14-37-06-965;-7.966647;3.193207;2.869358;434.6744;287.5409;226.0248;202.1192;136.8463
02-05-2020_14-37-06-985;-8.568818;3.378312;4.253855;438.2495;286.3805;224.5362;202.5353;138.6119
02-05-2020_14-37-07-005;-10.1134;2.477083;9.854609;438.2211;286.2303;211.1551;193.625;140.7722
02-05-2020_14-37-07-025;-9.111266;2.597272;6.746385;438.8713;287.5416;215.7694;197.6943;139.9585
02-05-2020_14-37-07-045;-9.368365;2.309676;5.978444;438.0629;286.0294;216.5028;197.869;139.7347
02-05-2020_14-37-07-065;-9.497867;3.254245;5.606957;438.287;287.2166;218.8479;199.0061;139.84
02-05-2020_14-37-07-085;-9.42605;2.702624;7.6157;441.2488;287.5337;215.5654;198.3605;141.0222
02-05-2020_14-37-07-105;-10.088672;2.270193;7.610688;437.7899;288.9948;214.764;196.502;140.7664
02-05-2020_14-37-07-125;-10.373482;1.346405;7.798768;435.28;287.0155;211.1838;195.466;140.1002
02-05-2020_14-37-07-145;-9.611541;1.711231;6.905549;436.5732;288.1608;215.0241;198.0224;139.8528
02-05-2020_14-37-07-165;-9.889191;1.522896;7.680366;435.5993;286.9252;211.3416;195.0802;140.7252
02-05-2020_14-37-07-185;-10.074408;1.346196;7.923345;437.7145;286.9526;210.0948;193.3663;139.9057
02-05-2020_14-37-07-205;-10.092799;0.7517841;7.850854;437.6765;286.7439;209.0483;195.9196;141.5267
02-05-2020_14-37-07-225;-9.916254;0.23835;6.587745;435.5494;286.744;212.0711;196.2528;140.1708
02-05-2020_14-37-07-245;-9.776379;0.790373;5.75589;436.7462;287.7808;216.5076;197.3184;141.2744
02-05-2020_14-37-07-265;-9.793862;0.9948475;6.894259;436.2507;287.2289;213.4109;196.2895;140.4012
02-05-2020_14-37-07-285;-10.069127;1.178657;6.814865;436.3805;287.6469;213.3461;196.3823;140.3882
02-05-2020_14-37-07-305;-10.161525;1.04032;6.446504;436.2177;287.9371;214.4629;197.1777;140.8974
02-05-2020_14-37-07-325;-10.178228;0.608355;7.196804;435.8763;287.5994;212.014;195.6149;141.6889
02-05-2020_14-37-07-345;-10.165116;1.552363;8.042407;440.434;287.2791;211.913;196.1011;141.4163
02-05-2020_14-37-07-365;-10.26305;1.812441;7.504584;439.3401;286.5814;211.8584;196.3825;141.3583
02-05-2020_14-37-07-385;-9.902395;2.217859;7.767354;438.6464;286.6968;213.1184;196.3091;140.9112
02-05-2020_14-37-07-405;-10.591841;1.465052;8.789154;439.7555;286.3329;209.8616;195.8994;141.5164
02-05-2020_14-37-07-425;-10.125394;1.654017;7.699707;437.5838;287.6774;212.4647;193.9359;140.2029
02-05-2020_14-37-07-445;-9.327651;2.497748;6.945745;435.9577;286.5216;218.3254;199.3579;142.0933
02-05-2020_14-37-07-465;-9.514426;2.679921;7.479998;438.1693;288.8583;218.3895;198.2387;141.6878
02-05-2020_14-37-07-485;-10.035109;2.29441;7.990966;438.0407;289.4644;213.183;196.3624;141.7822
02-05-2020_14-37-07-505;-10.215658;1.578207;8.931837;436.8673;288.374;209.0674;194.9084;141.3556
02-05-2020_14-37-07-525;-10.032187;2.074464;8.002331;439.6263;287.7556;216.5005;198.5335;142.2787
02-05-2020_14-37-07-545;-9.8175;2.589922;6.306206;437.1137;288.3096;218.3029;198.4803;142.0071
02-05-2020_14-37-07-565;-10.303051;1.571156;8.397556;438.5685;289.0249;213.532;196.8555;143.6971
02-05-2020_14-37-07-585;-10.092665;0.9215072;7.438471;433.8856;290.6452;216.8145;199.0292;143.8087
02-05-2020_14-37-07-605;-9.928923;0.9192755;7.425883;434.6553;289.3368;212.9739;196.7241;142.4453
02-05-2020_14-37-07-625;-9.876863;0.9841905;6.910619;436.4557;289.5499;216.2598;198.5597;143.0216
02-05-2020_14-37-07-645;-10.020854;1.526752;6.853053;437.589;289.5612;215.7086;198.3778;142.9065
02-05-2020_14-37-07-665;-10.164761;1.019432;7.195347;433.5952;290.0898;214.9039;197.0911;143.235
02-05-2020_14-37-07-685;-9.740424;0.618214;5.67757;436.9651;290.3397;219.8369;198.5355;141.9674
02-05-2020_14-37-07-705;-8.117563;1.876939;1.341413;435.8923;289.2019;231.6786;205.9965;139.7945
02-05-2020_14-37-07-725;-8.21437;2.82304;2.514378;434.809;288.476;228.7487;203.3168;138.3654
02-05-2020_14-37-07-745;-10.907544;0.8046364;12.099436;441.9007;289.1533;204.572;192.8416;146.0718
02-05-2020_14-37-07-765;-11.564876;0.198277;12.180678;440.8709;290.9573;204.3778;192.7389;145.8737
02-05-2020_14-37-07-785;-10.746799;1.178581;7.975003;433.7508;289.959;210.5683;196.0845;143.4287
02-05-2020_14-37-07-805;-11.258739;0.5191543;11.465033;437.3282;288.7889;202.0047;192.0386;144.2073
02-05-2020_14-37-07-825;-12.602057;1.127655;15.129463;441.3482;288.7984;191.5164;187.8845;144.67
02-05-2020_14-37-07-845;-11.721304;1.748729;12.440289;439.6091;292.3504;202.8641;193.9786;146.2934
02-05-2020_14-37-07-865;-7.836715;3.239239;0.11382055;434.058;291.3146;236.1193;207.9193;139.1406
02-05-2020_14-37-07-885;-6.572419;4.015129;-2.284742;430.9718;289.1413;243.2338;211.7916;136.3601
02-05-2020_14-37-07-905;-9.127331;2.390811;6.238949;436.9653;288.4389;222.4824;199.7129;141.1448
02-05-2020_14-37-07-925;-12.167838;1.133553;15.086665;442.1497;288.397;195.5625;188.3047;145.3815
02-05-2020_14-37-07-945;-11.421209;0.9378498;9.874729;438.9018;290.0091;207.5035;192.5436;143.665
02-05-2020_14-37-07-965;-9.665478;1.423347;5.187332;433.8737;289.3241;217.5992;200.0447;142.0523
02-05-2020_14-37-07-985;-11.259205;0.04667986;10.224474;439.7631;288.778;203.3317;192.6582;143.4234
02-05-2020_14-37-08-005;-9.417105;1.620706;4.516566;436.9234;288.2096;217.7141;197.4642;138.6296
02-05-2020_14-37-08-025;-6.330652;3.728467;-4.651595;428.0936;287.0318;246.0314;211.5912;135.124
02-05-2020_14-37-08-045;-11.011086;0.11612642;11.307102;440.6543;286.5169;203.7108;191.4947;142.6506
02-05-2020_14-37-08-065;-11.953385;-0.8754437;13.859046;441.0032;288.3008;194.9685;186.8679;144.6364
02-05-2020_14-37-08-085;-7.358123;1.913812;0.07737446;432.6651;288.9011;233.6698;206.7225;138.5402
02-05-2020_14-37-08-105;-8.481034;1.250963;4.114782;436.3556;288.2396;221.5329;200.8501;141.0429
02-05-2020_14-37-08-125;-10.264313;0.4420102;9.260127;437.5091;286.2438;204.3733;192.2115;140.7059
02-05-2020_14-37-08-145;-12.486291;-0.666569;13.546363;441.7003;286.5338;191.6388;186.9781;144.4721
02-05-2020_14-37-08-165;-9.824348;1.336684;4.579706;435.4185;287.2253;217.1363;198.0942;140.9122
02-05-2020_14-37-08-185;-12.330739;-0.08116275;14.596853;438.8602;287.6143;191.9146;186.8446;146.386
02-05-2020_14-37-08-205;-5.978214;4.067579;-3.19067;432.3305;286.5289;243.3459;210.6074;134.8445
02-05-2020_14-37-08-225;-7.552358;3.338418;1.600241;437.53;285.5444;231.0543;203.5673;137.5654
02-05-2020_14-37-08-245;-9.392789;2.308751;5.461007;437.1228;285.8834;215.8814;196.7445;138.1789
02-05-2020_14-37-08-265;-11.775496;1.1921;11.797996;443.1884;285.9796;200.3184;189.346;142.6513
02-05-2020_14-37-08-285;-10.003153;2.207679;6.716095;438.1067;287.8599;214.3175;196.3656;141.0433
02-05-2020_14-37-08-305;-10.909404;1.575026;10.741662;440.3298;285.1824;202.6857;190.2639;141.7796
02-05-2020_14-37-08-325;-9.571453;2.440593;4.343955;440.8299;290.0912;220.091;199.253;139.6778
02-05-2020_14-37-08-345;-7.180428;3.028931;-2.875722;435.4568;287.4126;237.5775;206.1368;136.8302
02-05-2020_14-37-08-365;-8.378358;1.892126;3.782357;436.0112;284.8308;222.7026;199.199;139.7201
02-05-2020_14-37-08-385;-10.077682;1.160572;7.870276;440.2422;286.0921;211.228;194.2039;141.7795
02-05-2020_14-37-08-405;-10.286701;1.643125;8.193386;436.8386;284.2357;207.6797;194.2337;139.0195
02-05-2020_14-37-08-425;-10.916068;0.3541783;11.037551;441.1721;285.9637;202.9841;189.1997;141.7895
02-05-2020_14-37-08-445;-12.589331;-0.7430641;14.311239;442.095;285.9734;191.9259;186.5216;143.8733
02-05-2020_14-37-08-465;-10.206017;1.038065;7.884423;439.7478;287.4057;208.9462;193.0265;141.2047
02-05-2020_14-37-08-485;-9.581164;1.188231;6.865514;437.382;286.9376;213.4194;196.2163;140.4857
02-05-2020_14-37-08-505;-11.018078;0.3403252;9.746353;439.5979;288.272;204.6767;191.1745;142.5754
02-05-2020_14-37-08-525;-6.789768;2.62736;-3.264562;431.4694;289.3088;240.5825;209.1834;136.4045
02-05-2020_14-37-08-545;-10.133027;1.172464;6.341619;438.0499;287.2641;212.4088;197.7219;141.0543
02-05-2020_14-37-08-565;-11.305191;0.7695728;11.302044;439.454;287.5097;200.788;192.514;143.0347
02-05-2020_14-37-08-585;-5.852295;4.634846;-3.641175;432.8179;286.0242;244.5325;210.4247;134.8558
02-05-2020_14-37-08-605;-9.972615;2.708474;7.652553;439.4162;288.2442;213.5035;196.2144;140.8186
02-05-2020_14-37-08-625;-11.449457;1.059226;12.423661;441.5315;287.3842;199.2428;190.1738;143.1236
02-05-2020_14-37-08-645;-5.95006;4.603954;-4.221691;432.7469;287.842;245.8348;211.9889;134.2287
02-05-2020_14-37-08-665;-7.300955;4.625069;-0.4419418;433.7201;287.5605;235.2059;206.3106;136.1417
02-05-2020_14-37-08-685;-11.929556;1.424046;13.958426;445.2006;288.7142;199.0576;187.9781;144.0637
02-05-2020_14-37-08-705;-8.098213;3.265617;1.415837;436.1247;289.5255;231.3098;203.913;138.3202
02-05-2020_14-37-08-725;-11.569564;0.8077971;10.57647;443.1088;288.1295;203.1251;191.7873;144.3289
02-05-2020_14-37-08-745;-10.904293;1.171139;9.672341;438.4772;286.7986;204.9173;192.3283;141.4073
02-05-2020_14-37-08-764;-9.530775;1.571061;5.981788;436.5927;287.9931;213.3016;196.7008;140.9645
02-05-2020_14-37-08-785;-11.39079;0.3899897;11.241;438.7651;288.6601;204.2507;192.0988;143.9632
02-05-2020_14-37-08-804;-9.46746;0.7122584;6.530935;436.2968;288.9169;213.3379;196.2157;141.5046
02-05-2020_14-37-08-824;-10.119602;0.5041828;8.197887;438.7187;287.8508;210.5608;195.5217;142.9309
02-05-2020_14-37-08-844;-9.038976;1.313207;2.741639;437.0252;289.5845;225.7431;201.5526;139.4808
02-05-2020_14-37-08-864;-10.421035;0.6784985;6.821341;437.9997;289.2867;213.3781;197.5888;142.8585
02-05-2020_14-37-08-884;-9.934338;0.148669;7.379843;437.2955;288.237;214.6415;196.7923;141.256
02-05-2020_14-37-08-904;-9.601354;0.6367127;5.634878;435.9517;287.1105;215.4981;196.3129;141.6098
02-05-2020_14-37-08-924;-10.295176;0.6740629;6.830019;436.7259;288.5937;213.4371;196.5405;142.323
02-05-2020_14-37-08-944;-9.775772;0.8217613;6.7747;436.6769;287.5075;213.2663;195.9203;140.8384
02-05-2020_14-37-08-964;-10.418495;1.389335;8.311632;439.9228;288.2318;210.9167;194.4214;141.0335
02-05-2020_14-37-08-984;-10.447452;1.789365;9.368849;442.1824;287.8599;210.8994;195.3894;142.4458
02-05-2020_14-37-09-004;-10.081321;1.739422;7.718499;440.1388;286.1485;213.2788;196.3698;142.2468
02-05-2020_14-37-09-024;-9.988889;1.929686;7.407951;437.7815;288.8256;216.9423;196.3673;141.5525
02-05-2020_14-37-09-044;-10.175891;1.557889;7.084937;437.7183;288.1949;215.586;194.9005;141.5333
02-05-2020_14-37-09-064;-10.01962;1.679376;7.70213;438.7735;288.2688;213.0617;196.398;141.439
02-05-2020_14-37-09-084;-9.740614;2.208707;7.77432;440.2933;288.1069;213.0505;196.9391;143.1324
02-05-2020_14-37-09-104;-10.3799;2.361638;6.951772;441.4959;288.9859;215.5463;195.9455;141.8847
02-05-2020_14-37-09-124;-10.129117;1.927736;7.203566;441.5133;288.2819;214.9874;196.1956;141.9052
02-05-2020_14-37-09-144;-9.999775;1.758452;7.653454;439.2063;291.7279;218.4667;198.1576;142.4049
02-05-2020_14-37-09-164;-10.18205;1.226772;7.871454;438.769;287.9519;212.0072;196.4593;142.147
02-05-2020_14-37-09-184;-9.596399;0.9867866;7.248286;437.9055;286.4422;213.3102;196.491;142.1179
02-05-2020_14-37-09-204;-9.487545;1.194996;6.784931;440.2858;288.9904;215.6386;197.4446;142.0702
02-05-2020_14-37-09-224;-10.035431;1.226319;7.052813;440.0698;289.9973;214.4053;196.5771;142.8505
02-05-2020_14-37-09-244;-9.797941;1.282655;7.17083;438.2273;287.429;213.3569;197.0786;140.4315
02-05-2020_14-37-09-264;-9.81747;0.6733309;6.711435;440.0387;290.0175;214.9625;196.3702;141.2511
02-05-2020_14-37-09-284;-10.188644;0.5269029;6.599732;438.6517;288.1973;215.455;195.816;140.9275
02-05-2020_14-37-09-304;-10.176703;1.122157;7.308707;439.5263;287.6588;213.7321;197.0069;142.0049
02-05-2020_14-37-09-324;-10.009185;1.848289;7.775229;440.9622;289.6415;214.8677;197.2075;141.9122
02-05-2020_14-37-09-344;-10.307836;2.244132;7.830433;439.7679;287.3538;213.1066;196.7418;140.9278
02-05-2020_14-37-09-364;-10.019691;1.758184;7.832614;438.6212;289.0376;213.816;198.5722;142.2514
02-05-2020_14-37-09-384;-9.913318;2.181847;8.170103;440.4881;286.9275;212.935;196.2998;140.4369
02-05-2020_14-37-09-404;-10.14863;2.869661;7.126104;440.1548;286.9844;214.6551;196.0198;140.1046
02-05-2020_14-37-09-424;-9.850885;2.542644;7.455755;440.016;286.8274;214.5861;196.7879;140.6163
02-05-2020_14-37-09-444;-9.771276;2.466054;7.326977;440.5744;286.5113;215.2229;196.8274;140.2321
02-05-2020_14-37-09-464;-9.792489;2.079872;6.95036;440.0624;286.2964;212.7127;197.1205;140.9766
02-05-2020_14-37-09-484;-10.034753;2.107481;8.171578;439.9456;286.4414;211.3486;195.5277;140.5983
02-05-2020_14-37-09-504;-9.795973;2.370086;7.816634;441.2521;287.7432;211.1823;195.3489;139.4356
02-05-2020_14-37-09-524;-9.93738;1.765795;7.565435;440.3969;287.5984;211.9966;195.4704;140.759
02-05-2020_14-37-09-544;-9.891537;0.6525638;6.105829;437.9656;287.9569;213.7885;195.1674;141.1084
02-05-2020_14-37-09-568;-10.17491;0.9169912;6.372671;438.0548;285.3815;210.1422;194.3285;139.8504
02-05-2020_14-37-09-588;-9.523668;1.213324;5.079724;442.6273;288.2343;214.1514;195.6051;139.9495
02-05-2020_14-37-09-608;-10.186932;0.7351904;6.692365;442.6292;287.1382;211.1374;195.5651;141.4824
02-05-2020_14-37-09-628;-9.537487;0.5089567;5.877031;439.5969;285.9512;211.8587;194.9878;141.0892
02-05-2020_14-37-09-648;-10.009235;-0.02395111;5.40513;438.241;285.5191;211.9935;193.8173;140.8526
02-05-2020_14-37-09-668;-9.925748;0.4857452;5.754856;438.2015;285.244;212.7467;194.4277;139.597
02-05-2020_14-37-09-688;-9.779616;1.034404;6.244325;440.8036;285.6979;212.2916;194.8119;139.9911
02-05-2020_14-37-09-708;-9.643774;0.5311549;6.855603;440.6599;284.4494;210.6185;194.0714;139.2712
02-05-2020_14-37-09-728;-9.579166;0.6312507;5.900916;439.3381;286.1922;214.5001;196.107;140.7676
02-05-2020_14-37-09-748;-9.433553;0.2784456;6.398521;439.9522;287.3029;212.7295;195.0548;141.0483
02-05-2020_14-37-09-768;-10.083129;0.6258388;6.330987;440.3632;285.55;210.7749;193.3422;139.6499
02-05-2020_14-37-09-788;-10.104364;1.206415;6.568534;442.84;284.8674;210.8055;193.7381;139.9163
02-05-2020_14-37-09-808;-8.979803;2.03831;3.543289;442.1068;286.9213;221.7118;198.5919;137.7526
02-05-2020_14-37-09-828;-7.19355;2.853123;-1.66825;439.7355;286.1087;235.7925;204.9296;136.9366
02-05-2020_14-37-09-848;-7.179094;2.926131;-0.559258;437.0742;284.3352;233.4153;204.8567;136.5953
02-05-2020_14-37-09-868;-10.154846;1.547486;8.787219;441.6064;285.9651;209.597;193.5022;141.4766
02-05-2020_14-37-09-888;-12.538967;0.5877754;15.703453;449.9511;285.4439;190.8124;184.448;142.6529
02-05-2020_14-37-09-908;-11.88279;0.6962785;13.193377;444.9617;287.679;197.3805;187.867;142.7929
02-05-2020_14-37-09-928;-9.428621;1.761876;5.748508;439.1876;287.3754;215.8266;196.639;140.6943
02-05-2020_14-37-09-948;-10.398948;0.8790194;9.414052;443.8185;287.3354;208.8069;193.9485;142.2574
02-05-2020_14-37-09-968;-10.491614;1.093155;8.446876;443.6107;285.8348;207.4921;193.3592;141.2593
02-05-2020_14-37-09-988;-10.373963;1.393819;8.586588;441.8983;285.7985;208.2519;193.0396;141.8671
02-05-2020_14-37-10-008;-9.383601;1.28849;5.220734;442.1939;286.5164;215.804;196.5952;140.5795
02-05-2020_14-37-10-028;-10.301929;0.6280068;7.020378;442.2195;287.7166;212.1523;194.8464;142.149
02-05-2020_14-37-10-048;-9.702205;1.429271;6.7975;440.0027;287.8675;215.0003;196.7468;141.5829
02-05-2020_14-37-10-068;-9.929063;1.90538;7.67462;442.7001;287.3804;212.9967;195.5729;141.7454
02-05-2020_14-37-10-088;-10.454206;1.39788;7.669794;443.6071;288.0934;213.6979;196.1846;142.438
02-05-2020_14-37-10-108;-9.448271;1.331635;6.389361;439.4768;288.4415;216.6453;196.5987;140.5795
02-05-2020_14-37-10-128;-10.144723;1.295905;7.195184;440.4022;287.3341;213.2995;194.6523;140.5662
02-05-2020_14-37-10-148;-10.149757;2.706839;7.465408;445.0014;289.1596;215.5841;196.8401;143.1796
02-05-2020_14-37-10-167;-9.984903;3.331223;7.043427;443.0767;287.5996;214.9302;197.1439;141.1668
02-05-2020_14-37-10-188;-9.793961;1.930763;7.784012;440.7451;287.2124;214.7606;194.959;140.6293
02-05-2020_14-37-10-207;-10.513803;1.105624;8.734343;444.6856;288.1195;209.4301;194.2273;141.8288
02-05-2020_14-37-10-228;-10.043709;2.36137;7.517437;443.8365;287.2669;214.0254;197.4589;141.1585
02-05-2020_14-37-10-247;-9.698965;3.003046;7.369895;443.1094;287.2116;216.5645;197.2113;140.2733
02-05-2020_14-37-10-267;-9.860061;2.831018;7.512738;443.4772;288.4041;216.464;195.8533;140.5945
02-05-2020_14-37-10-287;-10.602573;1.594396;8.892789;442.5684;288.7473;210.4525;195.9413;143.5454
02-05-2020_14-37-10-307;-9.55372;1.08082;5.845683;442.3727;287.9435;213.4654;197.5436;140.4223
02-05-2020_14-37-10-327;-9.856077;1.660466;6.419441;441.6307;287.324;214.3571;195.3806;142.4148
02-05-2020_14-37-10-347;-10.104325;1.773887;7.125337;441.1831;287.8047;213.3008;197.1065;142.0995
02-05-2020_14-37-10-367;-9.974828;0.5704258;7.603661;442.5954;286.676;208.6483;195.6684;141.9096
02-05-2020_14-37-10-387;-10.23612;0.6517058;6.321103;443.7917;288.5652;214.8709;196.7473;141.9472
02-05-2020_14-37-10-407;-9.430832;1.118657;4.85028;439.6123;290.0205;217.9787;199.1013;140.1063
02-05-2020_14-37-10-427;-9.717051;1.210902;7.278835;442.9987;287.038;211.0468;195.0923;140.476
02-05-2020_14-37-10-447;-9.961791;0.9246353;6.918425;444.1488;288.6466;213.6081;195.9653;141.3842
02-05-2020_14-37-10-467;-9.801048;0.9315882;6.017379;439.508;287.6876;214.3034;196.6737;140.3744
02-05-2020_14-37-10-487;-10.06282;0.4993927;6.008089;441.8878;287.81;213.4286;196.7596;140.9878
02-05-2020_14-37-10-507;-10.21295;0.6797964;6.24226;440.0543;287.9491;213.2667;195.7282;141.6747
02-05-2020_14-37-10-527;-10.004666;1.212272;6.862528;442.7737;286.2398;211.4838;194.8112;140.4987
02-05-2020_14-37-10-547;-9.788278;1.560063;6.098911;442.2707;288.1844;214.1022;196.4357;141.8655
